architecture,campus_count,cluster_load_GW,voltage_kV,short_circuit_ratio,phase_mode,corridor_length_km,ac_facing_sources,short_circuit_strength_GVA,trials,p50_thdv_pct,p95_thdv_pct,p99_thdv_pct,mean_thdv_pct,max_individual_p95_pct,dominant_harmonic,exceeds_5pct_guide_p95
Local SST,3,2.0,69,10,coherent,100,3,20.0,600,1.9087931379956253,2.8707898736792252,3.5402451798977825,1.9795196933119716,2.290943956201059,11,False
Subtransmission DC backbone,3,2.0,69,10,coherent,100,1,20.0,600,0.5236199021675154,0.8206196342447202,0.9462173726946994,0.5497529191977679,0.6430787308515057,11,False
Traditional AC,3,2.0,69,20,random,5,3,40.0,600,0.964001273453453,1.8019029906581656,2.2087962614191388,1.0419273191410197,1.4622799545653684,11,False
Local SST,3,2.0,69,20,random,5,3,40.0,600,0.36727720425963306,0.6811024923925821,0.8787856495835981,0.3969198598572235,0.5681691560569418,11,False
Subtransmission DC backbone,3,2.0,69,20,random,5,1,40.0,600,0.23644298197192318,0.3652454748538975,0.460619261280224,0.2449608013481108,0.2914903495527011,11,False
Traditional AC,3,2.0,69,20,random,20,3,40.0,600,1.1051939030819975,2.037992818380326,2.6734169325694825,1.20135113698444,1.7331235122691768,11,False
Local SST,3,2.0,69,20,random,20,3,40.0,600,0.40627751912210464,0.7676802918204942,0.9333503061470897,0.4419911920119492,0.6439243986729689,11,False
Subtransmission DC backbone,3,2.0,69,20,random,20,1,40.0,600,0.24811014814531668,0.3729306421538992,0.4269560117480515,0.256210281324938,0.29277893705747576,11,False
Traditional AC,3,2.0,69,20,random,50,3,40.0,600,1.2174478862541196,2.235714298164003,2.7479479155473423,1.3117817675000008,1.9236683785277935,11,False
Local SST,3,2.0,69,20,random,50,3,40.0,600,0.46516131634300784,0.8376212639289418,1.067524070932487,0.5012705992631898,0.718622916313783,11,False
Subtransmission DC backbone,3,2.0,69,20,random,50,1,40.0,600,0.2552643493438343,0.4068102627780264,0.46854686648918614,0.264418602236152,0.32219063766219347,11,False
Traditional AC,3,2.0,69,20,random,100,3,40.0,600,1.391956607137221,2.4087236194595847,2.9152369392677118,1.475745940997942,2.008550568445493,11,False
Local SST,3,2.0,69,20,random,100,3,40.0,600,0.5297090930968116,0.9785482659981857,1.254438255770776,0.5728481263561388,0.8179514479672139,11,False
Subtransmission DC backbone,3,2.0,69,20,random,100,1,40.0,600,0.2664126613844472,0.4110634262829927,0.47862888112050916,0.27478065417037795,0.326498071416685,11,False
Traditional AC,3,2.0,69,20,partial,5,3,40.0,600,1.507127454368832,2.467002184559225,2.895961055771685,1.5680708322954675,1.869652454790765,11,False
Local SST,3,2.0,69,20,partial,5,3,40.0,600,0.5735212935101547,0.8952437929565128,1.0565518162664973,0.5906652992287893,0.7289425611796366,11,False
Subtransmission DC backbone,3,2.0,69,20,partial,5,1,40.0,600,0.23564192804210005,0.3667780841510687,0.4378013393515893,0.24678859795718244,0.28893798696121503,11,False
Traditional AC,3,2.0,69,20,partial,20,3,40.0,600,1.6772048967296662,2.781568948209287,3.3884095618537535,1.7611932088184783,2.075448543234692,11,False
Local SST,3,2.0,69,20,partial,20,3,40.0,600,0.6287035392163759,1.064037038682621,1.3343552034060593,0.6676254108278072,0.8472837671799776,11,False
Subtransmission DC backbone,3,2.0,69,20,partial,20,1,40.0,600,0.24606029206744237,0.3742095525298407,0.45604274826040503,0.2543442325860304,0.2998553342444372,11,False
Traditional AC,3,2.0,69,20,partial,50,3,40.0,600,1.8737238256987112,3.0811006938180525,3.625654358706367,1.9793784874355338,2.3296909811732185,11,False
Local SST,3,2.0,69,20,partial,50,3,40.0,600,0.7014209708240435,1.1744640174065553,1.3993402647136466,0.7334486195028618,0.9060610542259437,11,False
Subtransmission DC backbone,3,2.0,69,20,partial,50,1,40.0,600,0.25082395653443934,0.40897494541236584,0.5091243481307876,0.26403402929691805,0.3233250041697129,11,False
Traditional AC,3,2.0,69,20,partial,100,3,40.0,600,2.123592534046594,3.562579851489529,4.167122262423538,2.245847632457071,2.8065383224806393,11,False
Local SST,3,2.0,69,20,partial,100,3,40.0,600,0.8157241117457203,1.3512383701254245,1.6662396017521457,0.8551814569476989,1.069218818945319,11,False
Subtransmission DC backbone,3,2.0,69,20,partial,100,1,40.0,600,0.25827972567228075,0.40682563752011713,0.4516386353443794,0.2722102151083618,0.3160998767335033,11,False
Traditional AC,3,2.0,69,20,coherent,5,3,40.0,600,1.7866460872088439,2.804174016940113,3.28112110830527,1.8532323213920927,2.1781412770596313,11,False
Local SST,3,2.0,69,20,coherent,5,3,40.0,600,0.6643337696226919,1.0438592474585269,1.2302995356878015,0.6901262502198272,0.8141575170107583,11,False
Subtransmission DC backbone,3,2.0,69,20,coherent,5,1,40.0,600,0.23714975983018075,0.37938760597160687,0.4440436040271927,0.25010657709872286,0.2996794630175625,11,False
Traditional AC,3,2.0,69,20,coherent,20,3,40.0,600,1.9776924007153833,3.147863093291311,3.804854491602951,2.088198420128627,2.366426663384084,11,False
Local SST,3,2.0,69,20,coherent,20,3,40.0,600,0.7566952700322446,1.2053728884444659,1.4153192891614979,0.7840526058481132,0.9382982587185406,11,False
Subtransmission DC backbone,3,2.0,69,20,coherent,20,1,40.0,600,0.24138522650777222,0.38482929254032133,0.48870202173619676,0.2535085057042598,0.3001256975677772,11,False
Traditional AC,3,2.0,69,20,coherent,50,3,40.0,600,2.204163546218542,3.5729909109953355,4.203397277029104,2.309105900289884,2.6676252801686684,11,False
Local SST,3,2.0,69,20,coherent,50,3,40.0,600,0.8308184258884412,1.337484154967598,1.6598651710001389,0.88095411719653,1.041386565210436,11,False
Subtransmission DC backbone,3,2.0,69,20,coherent,50,1,40.0,600,0.257813592991095,0.4000059827452517,0.45049741582473024,0.2666907855952738,0.3072695756176451,11,False
Traditional AC,3,2.0,69,20,coherent,100,3,40.0,600,2.5111204866214374,4.137417545470667,4.790635898496737,2.6569292085798044,3.033239077900086,11,False
Local SST,3,2.0,69,20,coherent,100,3,40.0,600,0.9644021699142287,1.5646178954636782,1.9420043390057602,1.0056131598562574,1.2111932813545547,11,False
Subtransmission DC backbone,3,2.0,69,20,coherent,100,1,40.0,600,0.2586156440694186,0.40608588928992845,0.4808149346536481,0.26975569718305203,0.3131477494986983,11,False
Traditional AC,3,2.0,138,3,random,5,3,6.0,600,6.412185912528731,12.077720327866427,15.027579108893322,6.941473305455854,9.477922433175596,11,True
Local SST,3,2.0,138,3,random,5,3,6.0,600,2.4236712394077955,4.508366056468438,5.822335503702829,2.5873577966277033,3.7921436013459653,11,False
Subtransmission DC backbone,3,2.0,138,3,random,5,1,6.0,600,1.550545203575469,2.494559904910998,3.021028923895956,1.6459749135383797,1.9733203588078,11,False
Traditional AC,3,2.0,138,3,random,20,3,6.0,600,7.210354971789788,13.099053895527863,16.86202127547613,7.6510144974102845,11.059627936197343,11,True
Local SST,3,2.0,138,3,random,20,3,6.0,600,2.638472002997493,4.777622146221138,6.240935363863151,2.854672115811278,4.043111423164722,11,False
Subtransmission DC backbone,3,2.0,138,3,random,20,1,6.0,600,1.6404545830308892,2.678953714072622,3.1879746193704803,1.7246307850439195,2.0497868349186703,11,False
Traditional AC,3,2.0,138,3,random,50,3,6.0,600,8.387979567634222,15.503539418849355,19.651938482307155,9.058092665539682,12.16938626454615,11,True
Local SST,3,2.0,138,3,random,50,3,6.0,600,3.0807318442525076,5.621368465614943,6.960613811881025,3.294108837891503,4.647878208593768,11,True
Subtransmission DC backbone,3,2.0,138,3,random,50,1,6.0,600,1.6518272273152381,2.580859703339375,2.920285493191484,1.740102779226628,1.972600910712033,11,False
Traditional AC,3,2.0,138,3,random,100,3,6.0,600,9.192509541819552,16.62756355162156,21.751438644918345,9.878826777289115,12.96366736573651,11,True
Local SST,3,2.0,138,3,random,100,3,6.0,600,3.4493941151953598,6.767946529691563,8.19311229670225,3.728144110502549,5.3723103474323395,11,True
Subtransmission DC backbone,3,2.0,138,3,random,100,1,6.0,600,1.7604434334775805,2.7460828623341307,3.267621696254586,1.8297670486951894,2.1231027673665657,11,False
Traditional AC,3,2.0,138,3,partial,5,3,6.0,600,10.1176296121092,16.94276123463788,21.323717537638935,10.62425648565863,13.163509165973814,11,True
Local SST,3,2.0,138,3,partial,5,3,6.0,600,3.7125492876737343,6.016392360248809,7.32253265385319,3.9041128858315535,4.973288710440706,11,True
Subtransmission DC backbone,3,2.0,138,3,partial,5,1,6.0,600,1.6215589311430598,2.4997024267781627,2.971795975102971,1.6765594097862428,2.0029564583174633,11,False
Traditional AC,3,2.0,138,3,partial,20,3,6.0,600,11.626682444772381,18.530027913618387,21.6828088129429,12.021909069112604,14.487767146658413,11,True
Local SST,3,2.0,138,3,partial,20,3,6.0,600,4.248850407482422,6.688627829379329,7.680153575158728,4.404930419036908,5.432079923209636,11,True
Subtransmission DC backbone,3,2.0,138,3,partial,20,1,6.0,600,1.6210892137588164,2.6195479168884708,3.0193887489426103,1.679537679927833,1.957798818763322,11,False
Traditional AC,3,2.0,138,3,partial,50,3,6.0,600,12.845529255206571,20.046809359734127,22.79013139642867,13.283340129890126,15.43262317938266,11,True
Local SST,3,2.0,138,3,partial,50,3,6.0,600,4.735198493689775,7.6547955396814,9.435052892903197,4.968638977358414,6.07559227680704,11,True
Subtransmission DC backbone,3,2.0,138,3,partial,50,1,6.0,600,1.6441520512374337,2.5270495983161783,3.0538834038339395,1.7095544327808325,2.0029435099585573,11,False
Traditional AC,3,2.0,138,3,partial,100,3,6.0,600,14.078097499605878,23.21035679716222,27.958102704732216,14.810528732796353,17.18832035665956,11,True
Local SST,3,2.0,138,3,partial,100,3,6.0,600,5.31818415387544,8.682485298757113,10.299279002695204,5.626731415716079,7.104107977991025,11,True
Subtransmission DC backbone,3,2.0,138,3,partial,100,1,6.0,600,1.7110906812513063,2.706243749903227,3.207085841698573,1.7910550960862754,2.1621623957368965,11,False
Traditional AC,3,2.0,138,3,coherent,5,3,6.0,600,11.799095824764102,18.954124920261027,23.187529736879835,12.313847757830475,14.213599414583017,11,True
Local SST,3,2.0,138,3,coherent,5,3,6.0,600,4.466148058462105,7.156331109880917,8.333585541892688,4.658793228786163,5.519356728827026,11,True
Subtransmission DC backbone,3,2.0,138,3,coherent,5,1,6.0,600,1.578364849044314,2.4750085955262375,2.9092017499652107,1.653972469822979,1.9348988111024654,11,False
Traditional AC,3,2.0,138,3,coherent,20,3,6.0,600,13.249823439603638,21.296660857550282,25.646555457586118,13.952334979009072,15.884157478601386,11,True
Local SST,3,2.0,138,3,coherent,20,3,6.0,600,4.924923089228155,7.801769362579501,9.047483688811004,5.1773183533932094,5.995662643948207,11,True
Subtransmission DC backbone,3,2.0,138,3,coherent,20,1,6.0,600,1.6340241565352853,2.5830152420582886,3.052141938780119,1.7080561768084672,1.9617912083096811,11,False
Traditional AC,3,2.0,138,3,coherent,50,3,6.0,600,15.148978793366144,23.316115130825263,28.208814271191827,15.842983942612133,17.9014690749899,11,True
Local SST,3,2.0,138,3,coherent,50,3,6.0,600,5.652227564270714,8.805577414383094,11.006556300109514,5.911618763596172,6.890523697831603,11,True
Subtransmission DC backbone,3,2.0,138,3,coherent,50,1,6.0,600,1.6697175403880808,2.6044139801329482,2.98768868099246,1.7513767701806653,2.0326676679183633,11,False
Traditional AC,3,2.0,138,3,coherent,100,3,6.0,600,17.019072441583454,26.52201303505591,31.377762421364924,17.630133978454445,20.208805902695385,11,True
Local SST,3,2.0,138,3,coherent,100,3,6.0,600,6.361122524399882,10.166535316099747,11.275891435325828,6.654911124980731,7.792782471252881,11,True
Subtransmission DC backbone,3,2.0,138,3,coherent,100,1,6.0,600,1.7468721154144888,2.8055100992202218,3.2917065911859322,1.8293258261582457,2.1886141412253695,11,False
Traditional AC,3,2.0,138,5,random,5,3,10.0,600,4.038709017205567,7.21754883824115,8.469832977099662,4.268106050932138,5.871497403503631,11,True
Local SST,3,2.0,138,5,random,5,3,10.0,600,1.4866752091597752,2.5928395092736367,3.148526958879961,1.5470791309908087,2.1282370962016395,11,False
Subtransmission DC backbone,3,2.0,138,5,random,5,1,10.0,600,0.960905960131283,1.4932555844906026,1.806945511508002,1.0085957931128462,1.1816940046751394,11,False
Traditional AC,3,2.0,138,5,random,20,3,10.0,600,4.38157906972442,7.768880224513499,9.384630296306508,4.642466849504505,6.211692804840195,11,True
Local SST,3,2.0,138,5,random,20,3,10.0,600,1.5806280131854797,2.9186471137542758,3.9340742287161343,1.7100226859216738,2.4171899363279796,11,False
Subtransmission DC backbone,3,2.0,138,5,random,20,1,10.0,600,0.9817862776118885,1.542060269150521,1.954015435119111,1.0187440016145957,1.187384705451631,11,False
Traditional AC,3,2.0,138,5,random,50,3,10.0,600,5.032409839277567,9.173933455421334,11.200133335876679,5.38278439753243,7.494829309248125,11,True
Local SST,3,2.0,138,5,random,50,3,10.0,600,1.8945014614472542,3.36824617093765,4.648121875402203,1.9977871482265792,2.9316014558943135,11,False
Subtransmission DC backbone,3,2.0,138,5,random,50,1,10.0,600,0.9834408287455418,1.6097802556706018,1.8212703720761017,1.0391075939035883,1.1997578070694066,11,False
Traditional AC,3,2.0,138,5,random,100,3,10.0,600,5.653055808509743,10.47865537046725,12.631028941115881,6.087138777743522,8.606695253288528,11,True
Local SST,3,2.0,138,5,random,100,3,10.0,600,2.063143251160893,3.9058430732039224,4.754954555825157,2.258659218991915,3.3034040885916536,11,False
Subtransmission DC backbone,3,2.0,138,5,random,100,1,10.0,600,1.062478029130883,1.6432575736609105,1.9253263271029846,1.0981918012102114,1.2573571947009863,11,False
Traditional AC,3,2.0,138,5,partial,5,3,10.0,600,6.016999088986264,9.802329398349636,11.22456410672983,6.320680943018607,7.412002877976671,11,True
Local SST,3,2.0,138,5,partial,5,3,10.0,600,2.241363709162242,3.4961376918366143,4.208812957863189,2.3313331915560087,2.8129488719002484,11,False
Subtransmission DC backbone,3,2.0,138,5,partial,5,1,10.0,600,0.9791876305051375,1.5187092137060685,1.8319740034436796,1.0151319982851348,1.1582368028767753,11,False
Traditional AC,3,2.0,138,5,partial,20,3,10.0,600,6.6691295949640725,10.745501514512705,13.726974450120116,7.014288270426447,8.118590507774922,11,True
Local SST,3,2.0,138,5,partial,20,3,10.0,600,2.531272547457969,4.1354530664444145,5.046223852206166,2.6660476448408925,3.3296257513003185,11,False
Subtransmission DC backbone,3,2.0,138,5,partial,20,1,10.0,600,0.9743313400902811,1.5241175887516059,1.9321291393916271,1.0254010755782559,1.2020858671206782,11,False
Traditional AC,3,2.0,138,5,partial,50,3,10.0,600,7.602040892106591,12.25995328561663,14.862756017525626,7.883935478125907,9.563934912937032,11,True
Local SST,3,2.0,138,5,partial,50,3,10.0,600,2.829387749885724,4.642710535560975,5.716861227319122,2.986312881816452,3.8069591561225304,11,False
Subtransmission DC backbone,3,2.0,138,5,partial,50,1,10.0,600,1.0155921677486779,1.6271469229730833,1.8641529201561577,1.0544227567677913,1.2573378254896732,11,False
Traditional AC,3,2.0,138,5,partial,100,3,10.0,600,8.704730774601495,14.102068069088572,16.99075253480965,8.993306153726975,10.939749506153934,11,True
Local SST,3,2.0,138,5,partial,100,3,10.0,600,3.1696316771247908,5.198117785726878,6.5213746379331425,3.356637735169479,4.083103397740388,11,True
Subtransmission DC backbone,3,2.0,138,5,partial,100,1,10.0,600,1.0501535046511203,1.6581182799831473,1.9682134918173473,1.088486457418609,1.264479898702899,11,False
Traditional AC,3,2.0,138,5,coherent,5,3,10.0,600,7.061717339812196,10.969646742910676,13.101945217159045,7.4523319238889645,8.441935895851525,11,True
Local SST,3,2.0,138,5,coherent,5,3,10.0,600,2.702873795531308,4.221875953569919,5.107727287842625,2.8236557176160084,3.3206151522457388,11,False
Subtransmission DC backbone,3,2.0,138,5,coherent,5,1,10.0,600,0.9544969850376966,1.5419076199867938,1.8048100968693233,0.9980567787294796,1.208104684301337,11,False
Traditional AC,3,2.0,138,5,coherent,20,3,10.0,600,7.983820416048272,13.146118161023312,15.73465441173359,8.458556306279077,10.025325971768718,11,True
Local SST,3,2.0,138,5,coherent,20,3,10.0,600,2.976431982585721,4.742669615629782,5.562718811694938,3.1557547811829263,3.826906485459175,11,False
Subtransmission DC backbone,3,2.0,138,5,coherent,20,1,10.0,600,1.007563301832992,1.5803150391737082,1.8392599784588912,1.0450363516753807,1.2266711555732457,11,False
Traditional AC,3,2.0,138,5,coherent,50,3,10.0,600,8.932880947193176,14.454155448389429,17.715721831244668,9.444618945273993,11.006524361997405,11,True
Local SST,3,2.0,138,5,coherent,50,3,10.0,600,3.351826459733394,5.357737686399314,6.584334865428016,3.507977904985386,4.17578461252438,11,True
Subtransmission DC backbone,3,2.0,138,5,coherent,50,1,10.0,600,1.0060648517560602,1.634783046378251,1.8768199924615019,1.0566898745086049,1.2787350218249074,11,False
Traditional AC,3,2.0,138,5,coherent,100,3,10.0,600,10.210646098053868,16.21912170510174,19.01797029391594,10.663949354653312,12.301889703911765,11,True
Local SST,3,2.0,138,5,coherent,100,3,10.0,600,3.8003099685244406,5.836915297914179,6.90602382969808,3.9141937803087075,4.577434077186749,11,True
Subtransmission DC backbone,3,2.0,138,5,coherent,100,1,10.0,600,1.0181174288597834,1.6649650945708634,2.0629885264395034,1.0717168603629863,1.3166763285748095,11,False
Traditional AC,3,2.0,138,10,random,5,3,20.0,600,1.952499364063614,3.6520502322153536,4.353572354194741,2.1194641790935407,3.047671899957762,11,False
Local SST,3,2.0,138,10,random,5,3,20.0,600,0.7073420388592258,1.310566053022145,1.6323101196187981,0.7589815320487836,1.0980649292490252,11,False
Subtransmission DC backbone,3,2.0,138,10,random,5,1,20.0,600,0.4758505170612647,0.7578710543907983,0.8933102976608784,0.503167535118979,0.6049475501357386,11,False
Traditional AC,3,2.0,138,10,random,20,3,20.0,600,2.16718098974173,4.034978732491684,5.084477830858015,2.336090709117355,3.2753859286909726,11,False
Local SST,3,2.0,138,10,random,20,3,20.0,600,0.8298841799091137,1.5076243154486066,1.8134317255707775,0.8802018746267554,1.2704361111321145,11,False
Subtransmission DC backbone,3,2.0,138,10,random,20,1,20.0,600,0.4871142745033793,0.7632926722042518,0.940365641724822,0.5084073062590885,0.5946782031053103,11,False
Traditional AC,3,2.0,138,10,random,50,3,20.0,600,2.496795024251436,4.312479925028756,5.143487400963148,2.6351090342533827,3.5141929054320404,11,False
Local SST,3,2.0,138,10,random,50,3,20.0,600,0.9188008151204311,1.6882374929417923,2.1421237488373115,0.986059727898199,1.4369958543627923,11,False
Subtransmission DC backbone,3,2.0,138,10,random,50,1,20.0,600,0.50107072713514,0.8315065361263207,1.0346201680043858,0.5294989292156018,0.6412344645147525,11,False
Traditional AC,3,2.0,138,10,random,100,3,20.0,600,2.7597419645469383,5.090861383236862,6.089886576125837,2.96841529369484,4.358342864893836,11,True
Local SST,3,2.0,138,10,random,100,3,20.0,600,1.0099581377380926,1.8829711824904058,2.3948777940188246,1.0776725775772331,1.5823629042070564,11,False
Subtransmission DC backbone,3,2.0,138,10,random,100,1,20.0,600,0.5137443406633846,0.814426715542802,0.9912439175634203,0.5360646557648391,0.63736869869833,11,False
Traditional AC,3,2.0,138,10,partial,5,3,20.0,600,2.9674725191267974,4.87576844031199,5.638303349924233,3.1238334974950672,3.813563457898314,11,False
Local SST,3,2.0,138,10,partial,5,3,20.0,600,1.1263430713216789,1.8070599762292552,2.072961275724627,1.1734138607192919,1.3954930527017217,11,False
Subtransmission DC backbone,3,2.0,138,10,partial,5,1,20.0,600,0.47135745062698325,0.736140002737313,0.841822965949043,0.49644344364240034,0.5756460118671145,11,False
Traditional AC,3,2.0,138,10,partial,20,3,20.0,600,3.470857096493737,5.530204715653533,6.643726231356157,3.621100769595308,4.322858516544532,11,True
Local SST,3,2.0,138,10,partial,20,3,20.0,600,1.292310863859244,2.038162074012474,2.440332281408379,1.3533025172223518,1.6347427847758353,11,False
Subtransmission DC backbone,3,2.0,138,10,partial,20,1,20.0,600,0.4818605259601616,0.7630474950300736,0.8719562658339072,0.5037082606951212,0.6062818258012045,11,False
Traditional AC,3,2.0,138,10,partial,50,3,20.0,600,3.758223652755461,6.16635309155762,7.1195897991177715,3.9493941637887935,4.665410590387015,11,True
Local SST,3,2.0,138,10,partial,50,3,20.0,600,1.412800869202592,2.2972118572193803,3.0008780126737276,1.5054684726506518,1.8237458093008856,11,False
Subtransmission DC backbone,3,2.0,138,10,partial,50,1,20.0,600,0.5090064773510832,0.7852439709919476,0.908604822790143,0.5271231293586781,0.6108262705242102,11,False
Traditional AC,3,2.0,138,10,partial,100,3,20.0,600,4.278009275937084,6.871321350604,7.953226129595313,4.4529457819143605,5.1954512106295185,11,True
Local SST,3,2.0,138,10,partial,100,3,20.0,600,1.6638936620267244,2.6529701947724735,3.183979133210344,1.7114126560803118,2.0659122329679986,11,False
Subtransmission DC backbone,3,2.0,138,10,partial,100,1,20.0,600,0.51247083519448,0.8494087364036923,0.9964872506485664,0.5446779481148495,0.660526255900308,11,False
Traditional AC,3,2.0,138,10,coherent,5,3,20.0,600,3.55343450553446,5.437379936918474,7.088761179242907,3.678301530744502,4.175094640504425,11,True
Local SST,3,2.0,138,10,coherent,5,3,20.0,600,1.3245314185380694,2.0607814548000905,2.4213968342240575,1.3817239922670341,1.6412817679744574,11,False
Subtransmission DC backbone,3,2.0,138,10,coherent,5,1,20.0,600,0.472434838540291,0.7740549578077291,0.9154870687831614,0.4990183417739892,0.6223599321103925,11,False
Traditional AC,3,2.0,138,10,coherent,20,3,20.0,600,3.9472483826725657,6.37068007973015,7.196863511588393,4.158910852767232,4.925179315390303,11,True
Local SST,3,2.0,138,10,coherent,20,3,20.0,600,1.5073193518024954,2.453905143670966,2.849916811079486,1.5761214482647825,1.8586418840488104,11,False
Subtransmission DC backbone,3,2.0,138,10,coherent,20,1,20.0,600,0.4903246811990045,0.7790809493646165,0.9395739693106598,0.5134448640219885,0.5943729212322298,11,False
Traditional AC,3,2.0,138,10,coherent,50,3,20.0,600,4.46325567660516,7.015293221532776,8.304656806571325,4.648732269073421,5.279745430920777,11,True
Local SST,3,2.0,138,10,coherent,50,3,20.0,600,1.6904715359276739,2.6701964901414117,3.0444602653956125,1.7559762085864004,2.02060369934873,11,False
Subtransmission DC backbone,3,2.0,138,10,coherent,50,1,20.0,600,0.5153894184378063,0.7726454434424229,0.9621504036448933,0.5311633844152976,0.5949598674618807,11,False
Traditional AC,3,2.0,138,10,coherent,100,3,20.0,600,5.04129366497622,7.865519370181759,9.007771919279637,5.241890508711832,5.978116995989837,11,True
Local SST,3,2.0,138,10,coherent,100,3,20.0,600,1.9316553024308227,2.9692398662664066,3.592107585655661,1.9935554816994754,2.273751026017897,11,False
Subtransmission DC backbone,3,2.0,138,10,coherent,100,1,20.0,600,0.5208255275057265,0.8226964321327157,1.0086286069523736,0.5438275429551773,0.6401310330335609,11,False
Traditional AC,3,2.0,138,20,random,5,3,40.0,600,0.9430686434598959,1.821128455260505,2.0972968516276196,1.0174214176438945,1.464763306969461,11,False
Local SST,3,2.0,138,20,random,5,3,40.0,600,0.36815251939261784,0.6826597763930341,0.849496398922276,0.3895232791587546,0.5998230129468256,11,False
Subtransmission DC backbone,3,2.0,138,20,random,5,1,40.0,600,0.23348997752344186,0.3567282992511143,0.4233191011638838,0.2431202355055054,0.27864868694226474,11,False
Traditional AC,3,2.0,138,20,random,20,3,40.0,600,1.1023433985509161,2.1361722136389467,2.5539127531967836,1.2022108925284556,1.6786074664058357,11,False
Local SST,3,2.0,138,20,random,20,3,40.0,600,0.4157320967765289,0.7720953597061443,0.9997333793854233,0.4415375471929599,0.6526763416206254,11,False
Subtransmission DC backbone,3,2.0,138,20,random,20,1,40.0,600,0.24792058452090743,0.38567931741772116,0.44034474101232746,0.25582644452367825,0.2965733005378391,11,False
Traditional AC,3,2.0,138,20,random,50,3,40.0,600,1.239793026215187,2.2333241862180038,2.589456770282332,1.3178169339387444,1.8437682258396548,11,False
Local SST,3,2.0,138,20,random,50,3,40.0,600,0.4495313760697677,0.802622968790954,1.0019751704248903,0.4802438569094005,0.674377425188662,11,False
Subtransmission DC backbone,3,2.0,138,20,random,50,1,40.0,600,0.2503638745975675,0.39556858364766917,0.44975983483277343,0.25871009192210465,0.30687353522106847,11,False
Traditional AC,3,2.0,138,20,random,100,3,40.0,600,1.3921589856972592,2.4211948099820426,3.082609200766428,1.4668846502997142,1.9462167183409396,11,False
Local SST,3,2.0,138,20,random,100,3,40.0,600,0.49790954316680935,0.9406586999597051,1.260590704064987,0.5456675182690166,0.7693393053902855,11,False
Subtransmission DC backbone,3,2.0,138,20,random,100,1,40.0,600,0.264154713697093,0.41136438930999214,0.5074993122062716,0.274283101708424,0.324525094104727,11,False
Traditional AC,3,2.0,138,20,partial,5,3,40.0,600,1.5270733599722712,2.390063423518082,2.864026044329304,1.5896841616171802,1.8496679357143735,11,False
Local SST,3,2.0,138,20,partial,5,3,40.0,600,0.5784173419879053,0.8964398950274226,1.0445139919847855,0.5939025432762327,0.7163219103517703,11,False
Subtransmission DC backbone,3,2.0,138,20,partial,5,1,40.0,600,0.24329649974979004,0.3872983201176757,0.46059027032798366,0.25596938024841076,0.3001959554507058,11,False
Traditional AC,3,2.0,138,20,partial,20,3,40.0,600,1.7035804024286196,2.919412552164275,3.7887490253366405,1.8186593889107567,2.202744193716259,11,False
Local SST,3,2.0,138,20,partial,20,3,40.0,600,0.6246199824762944,0.9857639873609713,1.1456315951445903,0.6545638993904519,0.7845696356902145,11,False
Subtransmission DC backbone,3,2.0,138,20,partial,20,1,40.0,600,0.24403675987333845,0.40607191321660613,0.4736429793007547,0.25626654021455975,0.3100911418983168,11,False
Traditional AC,3,2.0,138,20,partial,50,3,40.0,600,1.8704196132329,2.962660553258366,3.444250221379481,1.9505199150016088,2.203458196946646,11,False
Local SST,3,2.0,138,20,partial,50,3,40.0,600,0.7264155455915939,1.191441075238722,1.4419662264664488,0.7602986075953764,0.9454657577594107,11,False
Subtransmission DC backbone,3,2.0,138,20,partial,50,1,40.0,600,0.24849687151740793,0.3883716243946211,0.48287304398461905,0.2611491545766641,0.30942440002466015,11,False
Traditional AC,3,2.0,138,20,partial,100,3,40.0,600,2.1715369285069466,3.3255913224551095,3.9650394241963345,2.2338728053138075,2.5835973065286346,11,False
Local SST,3,2.0,138,20,partial,100,3,40.0,600,0.7695152243361045,1.2747271046178377,1.4857322489980795,0.8115935839488236,0.9953172223805534,11,False
Subtransmission DC backbone,3,2.0,138,20,partial,100,1,40.0,600,0.26564890238524985,0.3993089406410678,0.4738700208604043,0.2715119983105463,0.31126512631680836,11,False
Traditional AC,3,2.0,138,20,coherent,5,3,40.0,600,1.780266743599451,2.7930146963615625,3.206500624020774,1.8614789458319478,2.114548439105515,11,False
Local SST,3,2.0,138,20,coherent,5,3,40.0,600,0.6674695316837325,1.0567389575073791,1.3545300644871594,0.6955461188283804,0.8243434680321767,11,False
Subtransmission DC backbone,3,2.0,138,20,coherent,5,1,40.0,600,0.24126513101196642,0.3693082447075898,0.4242907974203206,0.2491599007563489,0.28431673403165836,11,False
Traditional AC,3,2.0,138,20,coherent,20,3,40.0,600,2.001335788915106,3.05524927264017,3.5398422902058018,2.061005990066738,2.320785577118578,11,False
Local SST,3,2.0,138,20,coherent,20,3,40.0,600,0.7507587218136733,1.1979108455788798,1.461400800989358,0.7887372573514595,0.9129303303474932,11,False
Subtransmission DC backbone,3,2.0,138,20,coherent,20,1,40.0,600,0.24663431847464057,0.40354028012161464,0.4939839788396564,0.258689028305367,0.3162265607039028,11,False
Traditional AC,3,2.0,138,20,coherent,50,3,40.0,600,2.215715084058802,3.4953709794689645,4.21069075762529,2.3283399413517403,2.5795348457253686,11,False
