useful_mw,ac_corridor_mw,line_current_kA,critical_clearing_time_s,stability_ok,thermal_ok,binding_constraint
1850.0,1901.019563032671,8.115603049775638,0.0,False,False,transient_stability_limit
1855.0,1906.15745374357,8.137537112072328,0.0,False,False,transient_stability_limit
1860.0,1911.2953444544692,8.15947117436902,0.0,False,False,transient_stability_limit
1865.0,1916.4332351653682,8.18140523666571,0.0,False,False,transient_stability_limit
1870.0,1921.5711258762674,8.203339298962403,0.0,False,False,transient_stability_limit
1875.0,1926.7090165871664,8.225273361259093,0.0,False,False,transient_stability_limit
1880.0,1931.8469072980656,8.247207423555784,0.0,False,False,transient_stability_limit
1885.0,1936.9847980089646,8.269141485852474,0.0,False,False,transient_stability_limit
1890.0,1942.1226887198638,8.291075548149166,0.0,False,False,transient_stability_limit
1895.0,1947.2605794307628,8.313009610445857,0.0,False,False,transient_stability_limit
1900.0,1952.398470141662,8.334943672742549,0.0,False,False,transient_stability_limit
