architecture,campus_count,cluster_load_GW,voltage_kV,short_circuit_ratio,phase_mode,corridor_length_km,rss_0p1_20hz_MW,rss_0p1_20hz_pct_load,p99_ramp_MW_s,p99_ramp_pct_load_per_s,p95_pcc_voltage_deviation_pct,buffer_energy_window_MWh,buffer_energy_window_MWh_per_GW,buffer_max_discharge_MW_per_GW,buffer_max_charge_MW_per_GW
Subtransmission DC backbone,10,1.0,320,3,random,100,2.6940894226531458,0.2694089422653146,3.9869771637947906,0.39869771637947904,0.5301580178091375,0.20416523526614147,0.20416523526614147,58.548195363976674,91.7977995058751
Traditional AC,10,1.0,320,3,partial,5,35.83549861544899,3.583549861544899,99.53658539008133,9.953658539008133,2.9117442986390434,,,,
Local SST,10,1.0,320,3,partial,5,21.656951000025416,2.1656951000025413,51.07114803047944,5.107114803047945,2.397197694275985,,,,
Subtransmission DC backbone,10,1.0,320,3,partial,5,2.2310688163431105,0.22310688163431103,7.3758438160278965,0.7375843816027897,0.7008794016932607,0.18079930965535737,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,1.0,320,3,partial,20,35.83549861544899,3.583549861544899,99.53658539008133,9.953658539008133,2.944114867030722,,,,
Local SST,10,1.0,320,3,partial,20,21.656951000025416,2.1656951000025413,51.07114803047944,5.107114803047945,2.4238479231258205,,,,
Subtransmission DC backbone,10,1.0,320,3,partial,20,2.2310688163431105,0.22310688163431103,7.3758438160278965,0.7375843816027897,0.7086712481879666,0.18079930965535737,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,1.0,320,3,partial,50,35.83549861544899,3.583549861544899,99.53658539008133,9.953658539008133,3.008856003814079,,,,
Local SST,10,1.0,320,3,partial,50,21.656951000025416,2.1656951000025413,51.07114803047944,5.107114803047945,2.4771483808254917,,,,
Subtransmission DC backbone,10,1.0,320,3,partial,50,2.2310688163431105,0.22310688163431103,7.3758438160278965,0.7375843816027897,0.7242549411773783,0.18079930965535737,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,1.0,320,3,partial,100,35.83549861544899,3.583549861544899,99.53658539008133,9.953658539008133,3.1167578984530073,,,,
Local SST,10,1.0,320,3,partial,100,21.656951000025416,2.1656951000025413,51.07114803047944,5.107114803047945,2.565982476991611,,,,
Subtransmission DC backbone,10,1.0,320,3,partial,100,2.2310688163431105,0.22310688163431103,7.3758438160278965,0.7375843816027897,0.7502277628263979,0.18079930965535737,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,1.0,320,3,coherent,5,126.06646783621915,12.606646783621914,409.48974513611864,40.948974513611866,6.755193994940762,,,,
Local SST,10,1.0,320,3,coherent,5,73.92668638734676,7.392668638734676,177.53478856075552,17.753478856075553,4.013317682472885,,,,
Subtransmission DC backbone,10,1.0,320,3,coherent,5,8.305876151102852,0.8305876151102852,16.487788176220537,1.6487788176220537,0.8614228028138734,0.41822607820628954,0.41822607820628954,90.87247433410698,334.7585221016353
Traditional AC,10,1.0,320,3,coherent,20,126.06646783621915,12.606646783621914,409.48974513611864,40.948974513611866,6.8302931268647065,,,,
Local SST,10,1.0,320,3,coherent,20,73.92668638734676,7.392668638734676,177.53478856075552,17.753478856075553,4.057934709654408,,,,
Subtransmission DC backbone,10,1.0,320,3,coherent,20,8.305876151102852,0.8305876151102852,16.487788176220537,1.6487788176220537,0.8709994492816527,0.41822607820628954,0.41822607820628954,90.87247433410698,334.7585221016353
Traditional AC,10,1.0,320,3,coherent,50,126.06646783621915,12.606646783621914,409.48974513611864,40.948974513611866,6.9804913907125945,,,,
Local SST,10,1.0,320,3,coherent,50,73.92668638734676,7.392668638734676,177.53478856075552,17.753478856075553,4.147168764017453,,,,
Subtransmission DC backbone,10,1.0,320,3,coherent,50,8.305876151102852,0.8305876151102852,16.487788176220537,1.6487788176220537,0.8901527422172111,0.41822607820628954,0.41822607820628954,90.87247433410698,334.7585221016353
Traditional AC,10,1.0,320,3,coherent,100,126.06646783621915,12.606646783621914,409.48974513611864,40.948974513611866,7.230821830459076,,,,
Local SST,10,1.0,320,3,coherent,100,73.92668638734676,7.392668638734676,177.53478856075552,17.753478856075553,4.295892187955862,,,,
Subtransmission DC backbone,10,1.0,320,3,coherent,100,8.305876151102852,0.8305876151102852,16.487788176220537,1.6487788176220537,0.9220748971098086,0.41822607820628954,0.41822607820628954,90.87247433410698,334.7585221016353
Traditional AC,10,1.0,320,5,random,5,36.00035505340149,3.600035505340149,106.24847231123863,10.624847231123862,0.9557090419046503,,,,
Local SST,10,1.0,320,5,random,5,17.26230766199533,1.726230766199533,46.68563717299776,4.668563717299776,0.5818503921643584,,,,
Subtransmission DC backbone,10,1.0,320,5,random,5,2.6940894226531458,0.2694089422653146,3.9869771637947906,0.39869771637947904,0.2971712213835541,0.20416523526614147,0.20416523526614147,58.548195363976674,91.7977995058751
Traditional AC,10,1.0,320,5,random,20,36.00035505340149,3.600035505340149,106.24847231123863,10.624847231123862,0.9663338913867907,,,,
Local SST,10,1.0,320,5,random,20,17.26230766199533,1.726230766199533,46.68563717299776,4.668563717299776,0.5883189642577543,,,,
Subtransmission DC backbone,10,1.0,320,5,random,20,2.6940894226531458,0.2694089422653146,3.9869771637947906,0.39869771637947904,0.30047494601017444,0.20416523526614147,0.20416523526614147,58.548195363976674,91.7977995058751
Traditional AC,10,1.0,320,5,random,50,36.00035505340149,3.600035505340149,106.24847231123863,10.624847231123862,0.9875835903510713,,,,
Local SST,10,1.0,320,5,random,50,17.26230766199533,1.726230766199533,46.68563717299776,4.668563717299776,0.6012561084445462,,,,
Subtransmission DC backbone,10,1.0,320,5,random,50,2.6940894226531458,0.2694089422653146,3.9869771637947906,0.39869771637947904,0.3070823952634149,0.20416523526614147,0.20416523526614147,58.548195363976674,91.7977995058751
Traditional AC,10,1.0,320,5,random,100,36.00035505340149,3.600035505340149,106.24847231123863,10.624847231123862,1.022999755291539,,,,
Local SST,10,1.0,320,5,random,100,17.26230766199533,1.726230766199533,46.68563717299776,4.668563717299776,0.6228180154225329,,,,
Subtransmission DC backbone,10,1.0,320,5,random,100,2.6940894226531458,0.2694089422653146,3.9869771637947906,0.39869771637947904,0.31809481068548257,0.20416523526614147,0.20416523526614147,58.548195363976674,91.7977995058751
Traditional AC,10,1.0,320,5,partial,5,35.83549861544899,3.583549861544899,99.53658539008133,9.953658539008133,1.747046579183426,,,,
Local SST,10,1.0,320,5,partial,5,21.656951000025416,2.1656951000025413,51.07114803047944,5.107114803047945,1.4383186165655908,,,,
Subtransmission DC backbone,10,1.0,320,5,partial,5,2.2310688163431105,0.22310688163431103,7.3758438160278965,0.7375843816027897,0.42052764101595635,0.18079930965535737,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,1.0,320,5,partial,20,35.83549861544899,3.583549861544899,99.53658539008133,9.953658539008133,1.7664689202184332,,,,
Local SST,10,1.0,320,5,partial,20,21.656951000025416,2.1656951000025413,51.07114803047944,5.107114803047945,1.4543087538754924,,,,
Subtransmission DC backbone,10,1.0,320,5,partial,20,2.2310688163431105,0.22310688163431103,7.3758438160278965,0.7375843816027897,0.4252027489127799,0.18079930965535737,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,1.0,320,5,partial,50,35.83549861544899,3.583549861544899,99.53658539008133,9.953658539008133,1.8053136022884473,,,,
Local SST,10,1.0,320,5,partial,50,21.656951000025416,2.1656951000025413,51.07114803047944,5.107114803047945,1.4862890284952952,,,,
Subtransmission DC backbone,10,1.0,320,5,partial,50,2.2310688163431105,0.22310688163431103,7.3758438160278965,0.7375843816027897,0.43455296470642696,0.18079930965535737,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,1.0,320,5,partial,100,35.83549861544899,3.583549861544899,99.53658539008133,9.953658539008133,1.8700547390718045,,,,
Local SST,10,1.0,320,5,partial,100,21.656951000025416,2.1656951000025413,51.07114803047944,5.107114803047945,1.5395894861949668,,,,
Subtransmission DC backbone,10,1.0,320,5,partial,100,2.2310688163431105,0.22310688163431103,7.3758438160278965,0.7375843816027897,0.4501366576958387,0.18079930965535737,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,1.0,320,5,coherent,5,126.06646783621915,12.606646783621914,409.48974513611864,40.948974513611866,4.053116396964457,,,,
Local SST,10,1.0,320,5,coherent,5,73.92668638734676,7.392668638734676,177.53478856075552,17.753478856075553,2.407990609483731,,,,
Subtransmission DC backbone,10,1.0,320,5,coherent,5,8.305876151102852,0.8305876151102852,16.487788176220537,1.6487788176220537,0.516853681688324,0.41822607820628954,0.41822607820628954,90.87247433410698,334.7585221016353
Traditional AC,10,1.0,320,5,coherent,20,126.06646783621915,12.606646783621914,409.48974513611864,40.948974513611866,4.098175876118824,,,,
Local SST,10,1.0,320,5,coherent,20,73.92668638734676,7.392668638734676,177.53478856075552,17.753478856075553,2.4347608257926447,,,,
Subtransmission DC backbone,10,1.0,320,5,coherent,20,8.305876151102852,0.8305876151102852,16.487788176220537,1.6487788176220537,0.5225996695689916,0.41822607820628954,0.41822607820628954,90.87247433410698,334.7585221016353
Traditional AC,10,1.0,320,5,coherent,50,126.06646783621915,12.606646783621914,409.48974513611864,40.948974513611866,4.188294834427557,,,,
Local SST,10,1.0,320,5,coherent,50,73.92668638734676,7.392668638734676,177.53478856075552,17.753478856075553,2.488301258410471,,,,
Subtransmission DC backbone,10,1.0,320,5,coherent,50,8.305876151102852,0.8305876151102852,16.487788176220537,1.6487788176220537,0.5340916453303267,0.41822607820628954,0.41822607820628954,90.87247433410698,334.7585221016353
Traditional AC,10,1.0,320,5,coherent,100,126.06646783621915,12.606646783621914,409.48974513611864,40.948974513611866,4.338493098275445,,,,
Local SST,10,1.0,320,5,coherent,100,73.92668638734676,7.392668638734676,177.53478856075552,17.753478856075553,2.5775353127735166,,,,
Subtransmission DC backbone,10,1.0,320,5,coherent,100,8.305876151102852,0.8305876151102852,16.487788176220537,1.6487788176220537,0.5532449382658853,0.41822607820628954,0.41822607820628954,90.87247433410698,334.7585221016353
Traditional AC,10,1.0,320,10,random,5,36.00035505340149,3.600035505340149,106.24847231123863,10.624847231123862,0.47785452095232517,,,,
Local SST,10,1.0,320,10,random,5,17.26230766199533,1.726230766199533,46.68563717299776,4.668563717299776,0.2909251960821792,,,,
Subtransmission DC backbone,10,1.0,320,10,random,5,2.6940894226531458,0.2694089422653146,3.9869771637947906,0.39869771637947904,0.14858561069177706,0.20416523526614147,0.20416523526614147,58.548195363976674,91.7977995058751
Traditional AC,10,1.0,320,10,random,20,36.00035505340149,3.600035505340149,106.24847231123863,10.624847231123862,0.48316694569339536,,,,
Local SST,10,1.0,320,10,random,20,17.26230766199533,1.726230766199533,46.68563717299776,4.668563717299776,0.29415948212887716,,,,
Subtransmission DC backbone,10,1.0,320,10,random,20,2.6940894226531458,0.2694089422653146,3.9869771637947906,0.39869771637947904,0.15023747300508722,0.20416523526614147,0.20416523526614147,58.548195363976674,91.7977995058751
Traditional AC,10,1.0,320,10,random,50,36.00035505340149,3.600035505340149,106.24847231123863,10.624847231123862,0.4937917951755357,,,,
Local SST,10,1.0,320,10,random,50,17.26230766199533,1.726230766199533,46.68563717299776,4.668563717299776,0.3006280542222731,,,,
Subtransmission DC backbone,10,1.0,320,10,random,50,2.6940894226531458,0.2694089422653146,3.9869771637947906,0.39869771637947904,0.15354119763170745,0.20416523526614147,0.20416523526614147,58.548195363976674,91.7977995058751
Traditional AC,10,1.0,320,10,random,100,36.00035505340149,3.600035505340149,106.24847231123863,10.624847231123862,0.5114998776457695,,,,
Local SST,10,1.0,320,10,random,100,17.26230766199533,1.726230766199533,46.68563717299776,4.668563717299776,0.31140900771126645,,,,
Subtransmission DC backbone,10,1.0,320,10,random,100,2.6940894226531458,0.2694089422653146,3.9869771637947906,0.39869771637947904,0.15904740534274128,0.20416523526614147,0.20416523526614147,58.548195363976674,91.7977995058751
Traditional AC,10,1.0,320,10,partial,5,35.83549861544899,3.583549861544899,99.53658539008133,9.953658539008133,0.873523289591713,,,,
Local SST,10,1.0,320,10,partial,5,21.656951000025416,2.1656951000025413,51.07114803047944,5.107114803047945,0.7191593082827954,,,,
Subtransmission DC backbone,10,1.0,320,10,partial,5,2.2310688163431105,0.22310688163431103,7.3758438160278965,0.7375843816027897,0.21026382050797818,0.18079930965535737,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,1.0,320,10,partial,20,35.83549861544899,3.583549861544899,99.53658539008133,9.953658539008133,0.8832344601092166,,,,
Local SST,10,1.0,320,10,partial,20,21.656951000025416,2.1656951000025413,51.07114803047944,5.107114803047945,0.7271543769377462,,,,
Subtransmission DC backbone,10,1.0,320,10,partial,20,2.2310688163431105,0.22310688163431103,7.3758438160278965,0.7375843816027897,0.21260137445638996,0.18079930965535737,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,1.0,320,10,partial,50,35.83549861544899,3.583549861544899,99.53658539008133,9.953658539008133,0.9026568011442236,,,,
Local SST,10,1.0,320,10,partial,50,21.656951000025416,2.1656951000025413,51.07114803047944,5.107114803047945,0.7431445142476476,,,,
Subtransmission DC backbone,10,1.0,320,10,partial,50,2.2310688163431105,0.22310688163431103,7.3758438160278965,0.7375843816027897,0.21727648235321348,0.18079930965535737,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,1.0,320,10,partial,100,35.83549861544899,3.583549861544899,99.53658539008133,9.953658539008133,0.9350273695359023,,,,
Local SST,10,1.0,320,10,partial,100,21.656951000025416,2.1656951000025413,51.07114803047944,5.107114803047945,0.7697947430974834,,,,
Subtransmission DC backbone,10,1.0,320,10,partial,100,2.2310688163431105,0.22310688163431103,7.3758438160278965,0.7375843816027897,0.22506832884791936,0.18079930965535737,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,1.0,320,10,coherent,5,126.06646783621915,12.606646783621914,409.48974513611864,40.948974513611866,2.0265581984822285,,,,
Local SST,10,1.0,320,10,coherent,5,73.92668638734676,7.392668638734676,177.53478856075552,17.753478856075553,1.2039953047418654,,,,
Subtransmission DC backbone,10,1.0,320,10,coherent,5,8.305876151102852,0.8305876151102852,16.487788176220537,1.6487788176220537,0.258426840844162,0.41822607820628954,0.41822607820628954,90.87247433410698,334.7585221016353
Traditional AC,10,1.0,320,10,coherent,20,126.06646783621915,12.606646783621914,409.48974513611864,40.948974513611866,2.049087938059412,,,,
Local SST,10,1.0,320,10,coherent,20,73.92668638734676,7.392668638734676,177.53478856075552,17.753478856075553,1.2173804128963224,,,,
Subtransmission DC backbone,10,1.0,320,10,coherent,20,8.305876151102852,0.8305876151102852,16.487788176220537,1.6487788176220537,0.2612998347844958,0.41822607820628954,0.41822607820628954,90.87247433410698,334.7585221016353
Traditional AC,10,1.0,320,10,coherent,50,126.06646783621915,12.606646783621914,409.48974513611864,40.948974513611866,2.0941474172137786,,,,
Local SST,10,1.0,320,10,coherent,50,73.92668638734676,7.392668638734676,177.53478856075552,17.753478856075553,1.2441506292052356,,,,
Subtransmission DC backbone,10,1.0,320,10,coherent,50,8.305876151102852,0.8305876151102852,16.487788176220537,1.6487788176220537,0.26704582266516336,0.41822607820628954,0.41822607820628954,90.87247433410698,334.7585221016353
Traditional AC,10,1.0,320,10,coherent,100,126.06646783621915,12.606646783621914,409.48974513611864,40.948974513611866,2.1692465491377226,,,,
Local SST,10,1.0,320,10,coherent,100,73.92668638734676,7.392668638734676,177.53478856075552,17.753478856075553,1.2887676563867583,,,,
Subtransmission DC backbone,10,1.0,320,10,coherent,100,8.305876151102852,0.8305876151102852,16.487788176220537,1.6487788176220537,0.27662246913294264,0.41822607820628954,0.41822607820628954,90.87247433410698,334.7585221016353
Traditional AC,10,1.0,320,20,random,5,36.00035505340149,3.600035505340149,106.24847231123863,10.624847231123862,0.23892726047616258,,,,
Local SST,10,1.0,320,20,random,5,17.26230766199533,1.726230766199533,46.68563717299776,4.668563717299776,0.1454625980410896,,,,
Subtransmission DC backbone,10,1.0,320,20,random,5,2.6940894226531458,0.2694089422653146,3.9869771637947906,0.39869771637947904,0.07429280534588853,0.20416523526614147,0.20416523526614147,58.548195363976674,91.7977995058751
Traditional AC,10,1.0,320,20,random,20,36.00035505340149,3.600035505340149,106.24847231123863,10.624847231123862,0.24158347284669768,,,,
Local SST,10,1.0,320,20,random,20,17.26230766199533,1.726230766199533,46.68563717299776,4.668563717299776,0.14707974106443858,,,,
Subtransmission DC backbone,10,1.0,320,20,random,20,2.6940894226531458,0.2694089422653146,3.9869771637947906,0.39869771637947904,0.07511873650254361,0.20416523526614147,0.20416523526614147,58.548195363976674,91.7977995058751
Traditional AC,10,1.0,320,20,random,50,36.00035505340149,3.600035505340149,106.24847231123863,10.624847231123862,0.24689589758776784,,,,
Local SST,10,1.0,320,20,random,50,17.26230766199533,1.726230766199533,46.68563717299776,4.668563717299776,0.15031402711113656,,,,
Subtransmission DC backbone,10,1.0,320,20,random,50,2.6940894226531458,0.2694089422653146,3.9869771637947906,0.39869771637947904,0.07677059881585373,0.20416523526614147,0.20416523526614147,58.548195363976674,91.7977995058751
Traditional AC,10,1.0,320,20,random,100,36.00035505340149,3.600035505340149,106.24847231123863,10.624847231123862,0.25574993882288477,,,,
Local SST,10,1.0,320,20,random,100,17.26230766199533,1.726230766199533,46.68563717299776,4.668563717299776,0.15570450385563323,,,,
Subtransmission DC backbone,10,1.0,320,20,random,100,2.6940894226531458,0.2694089422653146,3.9869771637947906,0.39869771637947904,0.07952370267137064,0.20416523526614147,0.20416523526614147,58.548195363976674,91.7977995058751
Traditional AC,10,1.0,320,20,partial,5,35.83549861544899,3.583549861544899,99.53658539008133,9.953658539008133,0.4367616447958565,,,,
Local SST,10,1.0,320,20,partial,5,21.656951000025416,2.1656951000025413,51.07114803047944,5.107114803047945,0.3595796541413977,,,,
Subtransmission DC backbone,10,1.0,320,20,partial,5,2.2310688163431105,0.22310688163431103,7.3758438160278965,0.7375843816027897,0.10513191025398909,0.18079930965535737,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,1.0,320,20,partial,20,35.83549861544899,3.583549861544899,99.53658539008133,9.953658539008133,0.4416172300546083,,,,
Local SST,10,1.0,320,20,partial,20,21.656951000025416,2.1656951000025413,51.07114803047944,5.107114803047945,0.3635771884688731,,,,
Subtransmission DC backbone,10,1.0,320,20,partial,20,2.2310688163431105,0.22310688163431103,7.3758438160278965,0.7375843816027897,0.10630068722819498,0.18079930965535737,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,1.0,320,20,partial,50,35.83549861544899,3.583549861544899,99.53658539008133,9.953658539008133,0.4513284005721118,,,,
Local SST,10,1.0,320,20,partial,50,21.656951000025416,2.1656951000025413,51.07114803047944,5.107114803047945,0.3715722571238238,,,,
Subtransmission DC backbone,10,1.0,320,20,partial,50,2.2310688163431105,0.22310688163431103,7.3758438160278965,0.7375843816027897,0.10863824117660674,0.18079930965535737,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,1.0,320,20,partial,100,35.83549861544899,3.583549861544899,99.53658539008133,9.953658539008133,0.46751368476795113,,,,
Local SST,10,1.0,320,20,partial,100,21.656951000025416,2.1656951000025413,51.07114803047944,5.107114803047945,0.3848973715487417,,,,
Subtransmission DC backbone,10,1.0,320,20,partial,100,2.2310688163431105,0.22310688163431103,7.3758438160278965,0.7375843816027897,0.11253416442395968,0.18079930965535737,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,1.0,320,20,coherent,5,126.06646783621915,12.606646783621914,409.48974513611864,40.948974513611866,1.0132790992411143,,,,
Local SST,10,1.0,320,20,coherent,5,73.92668638734676,7.392668638734676,177.53478856075552,17.753478856075553,0.6019976523709327,,,,
Subtransmission DC backbone,10,1.0,320,20,coherent,5,8.305876151102852,0.8305876151102852,16.487788176220537,1.6487788176220537,0.129213420422081,0.41822607820628954,0.41822607820628954,90.87247433410698,334.7585221016353
Traditional AC,10,1.0,320,20,coherent,20,126.06646783621915,12.606646783621914,409.48974513611864,40.948974513611866,1.024543969029706,,,,
Local SST,10,1.0,320,20,coherent,20,73.92668638734676,7.392668638734676,177.53478856075552,17.753478856075553,0.6086902064481612,,,,
Subtransmission DC backbone,10,1.0,320,20,coherent,20,8.305876151102852,0.8305876151102852,16.487788176220537,1.6487788176220537,0.1306499173922479,0.41822607820628954,0.41822607820628954,90.87247433410698,334.7585221016353
Traditional AC,10,1.0,320,20,coherent,50,126.06646783621915,12.606646783621914,409.48974513611864,40.948974513611866,1.0470737086068893,,,,
Local SST,10,1.0,320,20,coherent,50,73.92668638734676,7.392668638734676,177.53478856075552,17.753478856075553,0.6220753146026178,,,,
Subtransmission DC backbone,10,1.0,320,20,coherent,50,8.305876151102852,0.8305876151102852,16.487788176220537,1.6487788176220537,0.13352291133258168,0.41822607820628954,0.41822607820628954,90.87247433410698,334.7585221016353
Traditional AC,10,1.0,320,20,coherent,100,126.06646783621915,12.606646783621914,409.48974513611864,40.948974513611866,1.0846232745688613,,,,
Local SST,10,1.0,320,20,coherent,100,73.92668638734676,7.392668638734676,177.53478856075552,17.753478856075553,0.6443838281933791,,,,
Subtransmission DC backbone,10,1.0,320,20,coherent,100,8.305876151102852,0.8305876151102852,16.487788176220537,1.6487788176220537,0.13831123456647132,0.41822607820628954,0.41822607820628954,90.87247433410698,334.7585221016353
Traditional AC,10,2.0,69,3,random,5,72.00071010680298,3.600035505340149,212.49694462247726,10.624847231123862,1.7139013657390865,,,,
Local SST,10,2.0,69,3,random,5,34.52461532399066,1.726230766199533,93.37127434599552,4.668563717299776,1.0434495626398075,,,,
Subtransmission DC backbone,10,2.0,69,3,random,5,5.3881788453062915,0.2694089422653146,7.973954327589581,0.39869771637947904,0.5329259637144252,0.40833047053228294,0.20416523526614147,58.548195363976674,91.7977995058751
Traditional AC,10,2.0,69,3,random,20,72.00071010680298,3.600035505340149,212.49694462247726,10.624847231123862,2.0947683359033276,,,,
Local SST,10,2.0,69,3,random,20,34.52461532399066,1.726230766199533,93.37127434599552,4.668563717299776,1.2753272432264313,,,,
Subtransmission DC backbone,10,2.0,69,3,random,20,5.3881788453062915,0.2694089422653146,7.973954327589581,0.39869771637947904,0.6513539556509641,0.40833047053228294,0.20416523526614147,58.548195363976674,91.7977995058751
Traditional AC,10,2.0,69,3,random,50,72.00071010680298,3.600035505340149,212.49694462247726,10.624847231123862,2.85650227623181,,,,
Local SST,10,2.0,69,3,random,50,34.52461532399066,1.726230766199533,93.37127434599552,4.668563717299776,1.739082604399679,,,,
Subtransmission DC backbone,10,2.0,69,3,random,50,5.3881788453062915,0.2694089422653146,7.973954327589581,0.39869771637947904,0.888209939524042,0.40833047053228294,0.20416523526614147,58.548195363976674,91.7977995058751
Traditional AC,10,2.0,69,3,random,100,72.00071010680298,3.600035505340149,212.49694462247726,10.624847231123862,4.126058843445948,,,,
Local SST,10,2.0,69,3,random,100,34.52461532399066,1.726230766199533,93.37127434599552,4.668563717299776,2.5120082063550924,,,,
Subtransmission DC backbone,10,2.0,69,3,random,100,5.3881788453062915,0.2694089422653146,7.973954327589581,0.39869771637947904,1.2829699126458385,0.40833047053228294,0.20416523526614147,58.548195363976674,91.7977995058751
Traditional AC,10,2.0,69,3,partial,5,71.67099723089798,3.583549861544899,199.07317078016266,9.953658539008133,3.1330304379091625,,,,
Local SST,10,2.0,69,3,partial,5,43.31390200005083,2.1656951000025413,102.14229606095888,5.107114803047945,2.579379427432123,,,,
Subtransmission DC backbone,10,2.0,69,3,partial,5,4.462137632686221,0.22310688163431103,14.751687632055793,0.7375843816027897,0.7541446890906274,0.36159861931071474,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,2.0,69,3,partial,20,71.67099723089798,3.583549861544899,199.07317078016266,9.953658539008133,3.829259424111198,,,,
Local SST,10,2.0,69,3,partial,20,43.31390200005083,2.1656951000025413,102.14229606095888,5.107114803047945,3.152574855750372,,,,
Subtransmission DC backbone,10,2.0,69,3,partial,20,4.462137632686221,0.22310688163431103,14.751687632055793,0.7375843816027897,0.9217323977774334,0.36159861931071474,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,2.0,69,3,partial,50,71.67099723089798,3.583549861544899,199.07317078016266,9.953658539008133,5.22171739651527,,,,
Local SST,10,2.0,69,3,partial,50,43.31390200005083,2.1656951000025413,102.14229606095888,5.107114803047945,4.29896571238687,,,,
Subtransmission DC backbone,10,2.0,69,3,partial,50,4.462137632686221,0.22310688163431103,14.751687632055793,0.7375843816027897,1.2569078151510455,0.36159861931071474,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,2.0,69,3,partial,100,71.67099723089798,3.583549861544899,199.07317078016266,9.953658539008133,7.542480683855391,,,,
Local SST,10,2.0,69,3,partial,100,43.31390200005083,2.1656951000025413,102.14229606095888,5.107114803047945,6.20961714011437,,,,
Subtransmission DC backbone,10,2.0,69,3,partial,100,4.462137632686221,0.22310688163431103,14.751687632055793,0.7375843816027897,1.8155335107737327,0.36159861931071474,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,2.0,69,3,coherent,5,252.1329356724383,12.606646783621914,818.9794902722373,40.948974513611866,7.268573827043403,,,,
Local SST,10,2.0,69,3,coherent,5,147.85337277469353,7.392668638734676,355.06957712151103,17.753478856075553,4.318320967285368,,,,
Subtransmission DC backbone,10,2.0,69,3,coherent,5,16.611752302205705,0.8305876151102852,32.975576352441074,1.6487788176220537,0.9268890343105828,0.8364521564125791,0.41822607820628954,90.87247433410698,334.7585221016353
Traditional AC,10,2.0,69,3,coherent,20,252.1329356724383,12.606646783621914,818.9794902722373,40.948974513611866,8.883812455275269,,,,
Local SST,10,2.0,69,3,coherent,20,147.85337277469353,7.392668638734676,355.06957712151103,17.753478856075553,5.277947848904337,,,,
Subtransmission DC backbone,10,2.0,69,3,coherent,20,16.611752302205705,0.8305876151102852,32.975576352441074,1.6487788176220537,1.13286437526849,0.8364521564125791,0.41822607820628954,90.87247433410698,334.7585221016353
Traditional AC,10,2.0,69,3,coherent,50,252.1329356724383,12.606646783621914,818.9794902722373,40.948974513611866,12.114289711739003,,,,
Local SST,10,2.0,69,3,coherent,50,147.85337277469353,7.392668638734676,355.06957712151103,17.753478856075553,7.197201612142279,,,,
Subtransmission DC backbone,10,2.0,69,3,coherent,50,16.611752302205705,0.8305876151102852,32.975576352441074,1.6487788176220537,1.5448150571843045,0.8364521564125791,0.41822607820628954,90.87247433410698,334.7585221016353
Traditional AC,10,2.0,69,3,coherent,100,252.1329356724383,12.606646783621914,818.9794902722373,40.948974513611866,17.498418472511897,,,,
Local SST,10,2.0,69,3,coherent,100,147.85337277469353,7.392668638734676,355.06957712151103,17.753478856075553,10.395957884205515,,,,
Subtransmission DC backbone,10,2.0,69,3,coherent,100,16.611752302205705,0.8305876151102852,32.975576352441074,1.6487788176220537,2.2313995270439957,0.8364521564125791,0.41822607820628954,90.87247433410698,334.7585221016353
Traditional AC,10,2.0,69,5,random,5,72.00071010680298,3.600035505340149,212.49694462247726,10.624847231123862,1.0283408194434518,,,,
Local SST,10,2.0,69,5,random,5,34.52461532399066,1.726230766199533,93.37127434599552,4.668563717299776,0.6260697375838844,,,,
Subtransmission DC backbone,10,2.0,69,5,random,5,5.3881788453062915,0.2694089422653146,7.973954327589581,0.39869771637947904,0.31975557822865514,0.40833047053228294,0.20416523526614147,58.548195363976674,91.7977995058751
Traditional AC,10,2.0,69,5,random,20,72.00071010680298,3.600035505340149,212.49694462247726,10.624847231123862,1.2568610015419968,,,,
Local SST,10,2.0,69,5,random,20,34.52461532399066,1.726230766199533,93.37127434599552,4.668563717299776,0.7651963459358587,,,,
