time_s,AI_load_MW,grid_traditional_MW,grid_ac_filter_storage_MW,grid_local_sst_MW,grid_local_sst_coord_MW,grid_dc_backbone_MW,dc_buffer_power_MW,dc_buffer_energy_MWh,pcc_v_ac_pct,pcc_v_local_sst_pct,pcc_v_dc_pct,v800_ac_pct,v800_local_sst_pct,v800_dc_pct
68.7,968.9782476811215,968.9782476811215,984.98578955245,906.5323791642056,978.1761359921593,992.5801958796538,-23.60194819853234,-0.2872724335268244,-0.310217523188785,-0.9354289025665662,-0.09723182334107719,-1.7061963775383178,0.6254659853188963,-0.1138541574623448
68.72,974.9980958994979,974.9980958994979,984.9573345847778,907.7549812487645,978.1634744778459,992.5582456924127,-17.560149792914785,-0.2873699899145628,-0.25001904100502087,-0.9232028817209778,-0.09745132521348863,-1.375104725527615,0.7407862169393536,-0.08973086421435687
68.74,980.7756572440773,980.7756572440773,984.9454209741205,909.0589218915379,978.1738815805002,992.5435358441625,-11.767878600085282,-0.28743536701789657,-0.1922434275592275,-0.9101634752932433,-0.09759842369599028,-1.0573388515757514,0.8496373975212708,-0.06659119913953919
68.76,986.3067759123552,986.3067759123552,984.949299478218,910.4383478561954,978.2062835499498,992.5357496270192,-6.228973714663994,-0.2874699724274225,-0.13693224087644806,-0.8963692156466686,-0.09767628586742376,-0.7531273248204645,0.9520100447181808,-0.04445115203214073
68.78,991.5890383025308,991.5890383025308,984.9682161130451,911.8874673284514,978.2596012979681,992.5345677152533,-0.9455294127225216,-0.2874752253686043,-0.08410961697469246,-0.8818780209241083,-0.09768810498508287,-0.4626028933608087,1.047932144690459,-0.023319738647906662
68.8,996.6216656871995,996.6216656871995,985.0014168240825,913.400578013429,978.3327569329849,992.5396702096002,4.081995477599321,-0.287452547615951,-0.03378334312800462,-0.8667469140743322,-0.09763708004161345,-0.18580838720402543,1.137466397563486,-0.0031994340979254014
68.82000000000001,1001.4053989689249,1001.4053989689249,985.0481518159481,914.9720926733486,978.4246798096221,992.5507385351425,8.854660433782442,-0.2874033550579855,0.01405398968924942,-0.8510317674751365,-0.09752639678619061,0.0772969432908718,1.2207073245225704,0.01591336237789165
68.84,1005.9423774121879,1005.9423774121879,985.1076795241995,916.596562043685,978.534312070987,992.567457185426,13.374920226761901,-0.2873290499456146,0.05942377412187852,-0.8347870737717722,-0.0973592102833561,0.32683075767033193,1.2977782790896446,0.03402783885037639
68.86,1010.2360131862245,1010.2360131862245,985.1792702183933,918.2686950998018,978.6606136690557,992.589515307774,17.64649787845042,-0.2872310138462899,0.10236013186224453,-0.8180657432106044,-0.09713862905987526,0.5629807252423451,1.3688284033328149,0.05115826570182662
68.88,1014.2908634698853,1014.2908634698853,985.2622092305058,919.983376677839,978.8025668555132,992.6166081269527,21.67425534293261,-0.2871106013166069,0.14290863469885268,-0.8009189274302321,-0.09686770086808906,0.7859974908436898,1.4340295674808314,0.06732348119811263
68.9,1018.1125017663311,1018.1125017663311,985.355799807531,921.7356824829907,978.9591801420105,992.6484382064026,25.46406355992849,-0.2869691342968295,0.18112501766331093,-0.7833958693787156,-0.0965494000735896,0.9961875971482101,1.4935733287305166,0.08254637422499603
68.92,1021.7073899550575,1021.7073899550575,985.4593655914271,923.5208915449919,979.1294917348912,992.6847165481612,29.022673406896274,-0.2868078972223468,0.21707389955057466,-0.7655437787587038,-0.0961866166560037,1.1939064475281607,1.5476679420144803,0.09685337029638436
68.94,1025.0827524751564,1025.0827524751564,985.572252733546,925.3344962044591,979.3125724549719,992.7251635343372,32.357588940819255,-0.28662813283934224,0.25082752475156445,-0.7474077321640311,-0.09578214679424377,1.3795513861336044,1.5965354522241162,0.11027392640442826
68.96000000000001,1028.2464538898926,1028.2464538898926,985.6938316542193,927.1722097345562,979.5075281578999,992.7695097145563,35.47694417533626,-0.2864310387050348,0.28246453889892564,-0.7290305968630605,-0.09533868499205256,1.5535549639440913,1.6404088939269519,0.12284003970293451
68.98,1031.206880932235,1031.206880932235,985.8234984612791,929.029971720229,979.713501674929,992.8174964451651,38.38938448706983,-0.2862177643467733,0.31206880932234976,-0.7104529770063323,-0.09485881768596414,1.7163784512729239,1.6795296210590651,0.1345857744110865
69.0,1033.9728299767899,1033.9728299767899,985.9606760439443,930.9039513319533,979.9296742976456,992.8688763871522,41.10395358963763,-0.2859894090490531,0.33972829976789853,-0.6917131808890894,-0.09434501826609334,1.8685056487234417,1.7141447854751328,0.14554681070533182
69.02,1036.553400728601,1036.553400728601,986.1048148607097,932.7905486426077,980.1552668332272,992.9234138707245,43.629986857876474,-0.285747020233176,0.3655340072860099,-0.6728472077825449,-0.09379964343037045,2.0104370400730547,1.7445049796658156,0.1557600187454318
69.04,1038.9578967664092,1038.9578967664092,986.2553934416376,934.6863941448185,980.3895402592558,992.9808851352634,45.97701163114584,-0.28549159239078076,0.3895789676640925,-0.6538887527604379,-0.09322493078498155,2.142684322152509,1.7708620554666472,0.16526306036758706
69.06,1041.195733429294,1041.195733429294,986.4119186267876,936.5883466320412,980.6317960089373,993.0410784539825,48.15465497531147,-0.2852240665298068,0.41195733429294024,-0.6348692278882107,-0.09262299759779011,2.2657653386111716,1.7934671272289942,0.17409402038168786
69.08,1043.2763533935538,1043.2763533935538,986.5739255634451,938.4934896099253,980.8813759188362,993.1037941530332,50.17255924052063,-0.2849453300895817,0.43276353393553785,-0.6158177981093695,-0.09199584060728398,2.3801994366454586,1.8125687647523316,0.18229106884062574
69.10000000000001,1045.2091501527425,1045.2091501527425,986.7409774853519,940.3991264053327,981.1376618719593,993.1688445350553,52.04030561768718,-0.2846562172805946,0.45209150152742494,-0.5967614301552954,-0.09134533678706247,2.4865032584008375,1.828411378318779,0.1898921551133362
69.12,1047.0033994897017,1047.0033994897017,986.9126652973301,942.3027741389822,981.4000751692411,993.2360537172708,53.76734577243087,-0.28435750980408103,0.47003399489701675,-0.5777249528188008,-0.09067324496490756,2.585186971933593,1.8412337954607885,0.196934734096742
69.14,1048.668198916136,1048.668198916136,987.0886069885518,944.2021567242884,981.6680756622566,993.3052573941733,55.362941521962625,-0.2840499379067368,0.4866819891613591,-0.558731126965738,-0.0899812081958828,2.676750940387475,1.8512680266480541,0.20345552444867396
69.16,1050.212414953683,1050.212414953683,987.2684468972843,946.0951970498134,981.9411606793539,993.3763025346971,56.83611241898598,-0.28373418172663134,0.5021241495368304,-0.5398007237104889,-0.08927075679064501,2.7616828224525674,1.858738214916742,0.2094902983178149
69.18,1051.6446380411066,1051.6446380411066,987.451854849261,947.9800084960865,982.2188637764126,993.4490470234691,58.195591017637526,-0.28341087288764444,0.5164463804110665,-0.5209526092477574,-0.08854331190292442,2.8404550922608656,1.8638597625922375,0.2150737016899652
69.2,1052.9731447753254,1052.9731447753254,987.6385251909307,949.8548859296443,982.5007533421453,993.5233592553691,59.44978551995632,-0.28308059630142246,0.5297314477532541,-0.5022038349121795,-0.08780018958392476,2.913522962642898,1.8668386266752406,0.22023910416304032
69.22,1054.2058671295867,1054.2058671295867,987.8281757377646,951.7182963082147,982.7864310863184,993.5991176921659,60.60674943742083,-0.28274389213788126,0.5420586712958675,-0.4835697311264755,-0.08704260521595643,2.9813226921272715,1.867870773169005,0.22501847670649208
69.24,1055.3503682398095,1055.3503682398095,988.0205466565739,953.5688690212788,983.0755304375275,993.6762103894788,61.674157850330744,-0.2824012579276016,0.5535036823980954,-0.46506400399583414,-0.08627167824282765,3.044270253189525,1.8671417796110084,0.22944229575275749
69.26,1056.4138243097113,1056.4138243097113,988.2153992994603,955.4053860800009,983.3677148752653,993.7545345017388,62.65928980797253,-0.28205315076200177,0.5641382430971134,-0.4466988334086136,-0.08548843712022744,3.1027603370341246,1.8648265743267394,0.23353947180784462
69.28,1057.403012155964,1057.403012155964,988.4125150056042,957.2267722599288,983.6626762190131,993.8339957722185,63.56901638374552,-0.2816999895598699,0.5740301215596401,-0.42848497160933446,-0.08469382441543076,3.1571656685780205,1.8610893004253068,0.23733730065189595
69.3,1058.3243018957244,1058.3243018957244,988.611693885633,959.0320852891394,983.9601328950159,993.91450801457,64.40979388115443,-0.28134215737164125,0.5832430189572437,-0.41043184131722793,-0.08388870199191616,3.207836604264841,1.856083292291086,0.2408614351262345
69.32000000000001,1059.183654269459,1059.183654269459,988.8127536018262,960.820506163788,984.2598281992966,993.9959925916672,65.18766167779188,-0.2809800036956535,0.5918365426945911,-0.3925476325707427,-0.0830738562209433,3.2551009848202512,1.8499511522681709,0.24413587546697887
69.34,1059.9866220911917,1059.9866220911917,989.015528155927,962.5913296624916,984.5615285733679,994.0783778969101,65.90824419428168,-0.2806138467834631,0.5998662209119175,-0.3748393975837064,-0.08225000316851491,3.299264215015546,1.842824915364438,0.24718297614342372
69.36,1060.7383553250847,1060.7383553250847,989.2198666948705,964.3439551207522,984.86502190704,994.1615988425133,66.57675648257145,-0.28024397591411543,0.6073835532508474,-0.35731314300110056,-0.08141779371248277,3.3406095428796614,1.8348262900944357,0.2500234671877893
69.38,1061.4436093006218,1061.4436093006218,989.4256323433199,966.0778775168213,985.1701158807197,994.2455963586907,67.1980129419311,-0.2798706536199936,0.6144360930062179,-0.33997391904040913,-0.08057781855070857,3.3793985115342,1.826066964011283,0.25267648805758264
69.4,1062.1067555976347,1062.1067555976347,989.6327010705402,967.7926789111216,985.4766363576795,994.3303169070539,67.77643869058079,-0.27949411784949035,0.6210675559763467,-0.3228259050974066,-0.07973061306707677,3.4158715578699073,1.8166489630253626,0.25515963214890774
69.42,1062.7317951559012,1062.7317951559012,989.840960597849,969.4880202726355,985.7844258349633,994.415712010985,68.3160831449162,-0.27911458405424083,0.6273179515590118,-0.3058724914822676,-0.07887666202776586,3.4502487335745657,1.8066650542460312,0.25748900017411164
69.44,1063.3223731912049,1063.3223731912049,990.0503093516762,971.16363371761,986.0933419598886,994.5017378052174,68.82063538598743,-0.2787322471909853,0.6332237319120486,-0.2891163570325227,-0.07801640408544132,3.482730525516268,1.7961991827930692,0.2596792607268614
69.46000000000001,1063.881795529583,1063.881795529583,990.2606554661431,972.8193151785381,986.4032561175368,994.5883546063715,69.29344092321162,-0.2783472836303008,0.6388179552958309,-0.27255954242324154,-0.07715023607390094,3.5134987541270704,1.7853269337843967,0.2617437164780663
69.48,1064.4130460032125,1064.4130460032125,990.4719158380436,974.454917514693,986.714052093177,994.6755265057433,69.73751949746918,-0.27795985296642606,0.6441304600321246,-0.25620351906169275,-0.07627851708018284,3.5427175301766853,1.7741160114980745,0.2636943745738402
69.5,1064.9188045842388,1064.9188045842388,990.6840152361809,976.0703440695063,987.0256248122648,994.763220985242,70.15558359899683,-0.2775700997242094,0.6491880458423884,-0.2400492535135595,-0.07540157228519548,3.570534252133137,1.7626267285132686,0.2655420199389482
69.52,1065.4014659660777,1065.4014659660777,990.8968854661806,977.6655426748022,987.3378791594912,994.8514085570033,70.55005740907438,-0.2771781549608256,0.654014659660777,-0.2240972674606007,-0.07451969656758252,3.5970806281342735,1.7509124984395812,0.267296290322781
69.54,1065.8631583348017,1065.8631583348017,991.1104645911624,979.2405000973022,987.6507288773212,994.9400624268882,70.92309590791353,-0.2767841377613372,0.6586315833480171,-0.20834769323560065,-0.07363315786873387,3.622473708414094,1.7390203266365092,0.2689657520579074
69.56,1066.3057621055923,1066.3057621055923,991.3246962080127,980.7952369188788,987.9640955435692,995.0291581817929,71.27660392379937,-0.2763881566284272,0.663057621055923,-0.19280032501983443,-0.0727422003196864,3.6468169158075767,1.7269912940918295,0.2705579756312602
69.58,1066.730928430448,1066.730928430448,991.539528778447,982.3298028387283,988.2779076267839,995.1186735004554,71.61225492999267,-0.275990310767705,0.667309284304481,-0.17745466582133987,-0.07184704713306132,3.6702010636746456,1.7148610303607648,0.2720796102933584
69.60000000000001,1067.1400973130583,1067.1400973130583,991.7549150135883,983.8442723829128,988.5920996175659,995.2085878872377,71.93150942582054,-0.2755906912708949,0.6714009731305828,-0.16230997037949463,-0.07094790326523821,3.6927053522182054,1.7026601721596053,0.2735364570502345
69.62,1067.534515194701,1067.534515194701,991.9708113104006,985.3387410045518,988.906611233411,995.2988824281958,72.2356327665052,-0.2751893821999699,0.6753451519470105,-0.1473652841631042,-0.07004495785565723,3.7143983357085575,1.6904148048527994,0.27493353949488936
69.64,1067.9152519009713,1067.9152519009713,992.187177238009,986.8133215562736,989.2213866942379,995.3895395686113,72.52571233235994,-0.27478646157590125,0.6791525190097127,-0.1326194786458859,-0.06913838645150236,3.73533885455342,1.6781468846666392,0.2762751720391393
69.66,1068.2832168629602,1068.2832168629602,992.4039750716983,988.2681411153217,989.536374065428,995.4805429110512,72.80267395190901,-0.2743820022761684,0.6828321686296022,-0.11807128305540573,-0.06822835302710359,3.7555769274628124,1.6658746400037237,0.2775650252022154
69.68,1068.6391745481233,1068.6391745481233,992.6211693722009,989.7033381409074,989.8515246649607,995.5718770329452,73.0672975151781,-0.27397607284552855,0.6863917454812326,-0.1037193127995488,-0.06731501180816395,3.7751546001467804,1.6536129507191109,0.2788061876990796
69.7,1068.983759055437,1068.983759055437,992.8387266077657,991.1190599429525,990.1667925310583,995.6635273226112,73.32023173282585,-0.2735687382247906,0.6898375905543708,-0.08956209477909738,-0.06639850891150331,3.79410674804904,1.6413737046513825,0.2800012251490027
69.72,1069.317487846572,1069.317487846572,993.0566148164232,992.5154604412314,990.4821339466579,995.7554798326287,73.56200801394334,-0.27316006040249097,0.6931748784657201,-0.07559808979630815,-0.06547898381132883,3.812461831561461,1.6291661310804466,0.28115223529350764
69.74,1069.6407745997724,1069.6407745997724,993.2748033058344,993.8926981940625,990.797507016989,995.8477211494416,73.79305345033083,-0.27275009899443353,0.6964077459977238,-0.061825712267997227,-0.06455657064320007,3.830242602987482,1.6169971111112196,0.28226089967268336
69.76,1069.9539411860014,1069.9539411860014,993.4932623881141,995.2509346760614,991.1128712965468,995.9402382780764,74.013702907925,-0.2723389117560562,0.6995394118600143,-0.04824334744800808,-0.06363139935685126,3.8474667652300787,1.6048714652602734,0.28332853176032974
69.78,1070.257228777783,1070.257228777783,993.711963147059,996.5903327850208,991.4281874618107,996.0330185408726,74.22421023691038,-0.2719265550325178,0.7025722877778299,-0.0348493663584145,-0.06270359672888957,3.8641475827780645,1.5927922187540366,0.2843561216018636
69.8,1070.550808110223,1070.550808110223,993.9308772352731,997.9110555586851,991.743417026147,996.126049489149,74.42475862107403,-0.27151308415128955,0.7055080811022298,-0.02164213862177121,-0.061773287246126074,3.880294446062265,1.5807608452364161,0.28534437703507093
69.82000000000001,1070.834788920991,1070.834788920991,994.1499766987652,999.2132650830121,992.0585220934571,996.2193188267668,74.61547009422429,-0.27109855376187725,0.7083478892099107,-0.008620043378501805,-0.060840593869947945,3.895913390654508,1.5687774897327365,0.28629376160290754
69.84,1071.1092286018213,1071.1092286018213,994.3692338266941,1000.4971215744193,992.3734651472753,996.3128143445883,74.79641425723298,-0.2706830181271148,0.7110922860182132,0.0042185215355709715,-0.05990563869173229,3.9110075731001723,1.5568411718313002,0.28720452929058543
69.86,1071.3741400984468,1071.3741400984468,994.5886210240495,1001.7627826194913,992.6882088721803,996.4065238648803,74.96761623356645,-0.2702665313702617,0.7137414009844679,0.016875131986290627,-0.0589685434888122,3.9255777054145744,1.5449499701260532,0.28807675623650336
69.88,1071.6294990989818,1071.6294990989818,994.8081107051747,1003.0104025566251,993.002716004558,996.5004351947606,75.1290639042212,-0.2698491476819049,0.716294990989818,0.029351331357628394,-0.05802943019000964,3.939622450443999,1.5331011890179504,0.2889103695788829
69.9,1071.8752505528014,1071.8752505528014,995.0276752061651,1004.2401319851282,993.3169492099295,996.5945360878418,75.2807144649596,-0.26943092149043285,0.718752505528014,0.04164862564265945,-0.05708842125919773,3.9531387804040765,1.5212915090029382,0.2897051736079989
69.92,1072.1113145630118,1072.1113145630118,995.2472867143042,1005.4521173883047,993.6308709842446,996.688814213279,75.42250034973279,-0.26901190759960103,0.7211131456301177,0.053768479674424725,-0.056145640004825734,3.966122300965648,1.5095171215830951,0.290460873397966
69.94,1072.3375916958985,1072.3375916958985,995.4669172128273,1006.6465008580832,993.9444435767213,996.7832571314846,75.55433456441392,-0.2685921612964654,0.7233759169589848,0.06571231437220945,-0.055201210822770005,3.9785675432744174,1.497773849929704,0.2911770960931017
69.96000000000001,1072.5539677502932,1072.5539677502932,995.6865384394298,1007.8234199097298,994.2576289319944,996.8778522758276,75.67611547446552,-0.26817173843271835,0.7255396775029317,0.07748150488867508,-0.05425525937933913,3.9904682262661244,1.4860572564033354,0.2918534100219943
69.98,1072.7603180288663,1072.7603180288663,995.9061218570636,1008.983007376143,994.5703886495119,996.9725869396891,75.78773108917721,-0.26775069548222297,0.7276031802886632,0.08907737955280709,-0.053307912740724536,4.001817491587648,1.4743627380021598,0.2924893418085639
70.0,1072.9565111519337,1072.9565111519337,996.1256386356814,1010.1253913721392,994.8826839582864,997.0674482682937,75.88906288364001,-0.2673290895773138,0.7295651115193368,0.10050121951276991,-0.05235929945467888,4.012608113356353,1.4626856107656938,0.29308439164362426
70.02,1073.1424124526063,1073.1424124526063,996.3450596437068,1011.2506953200048,995.1944757052757,997.162423254791,75.97998919781537,-0.26690697852621487,0.7314241245260632,0.11175425899142512,-0.0514095495897061,4.0228326848933476,1.4510211841103746,0.2936380468733203
70.04,1073.3178869901392,1073.3178869901392,996.5643554481126,1012.3590380284,995.5057243558131,997.2574987401035,76.06038825003566,-0.26648442081371465,0.7331788699013918,0.1228376860753781,-0.05045879473658033,4.032483784457655,1.4393648260185634,0.2941497940528266
70.06,1073.482802216123,1073.482802216123,996.7834963220955,1013.4505338174665,995.816390004659,997.3526614161035,76.13014080001949,-0.26606147558704785,0.7348280221612299,0.1337526439660428,-0.049507167976580606,4.041554121886764,1.4277120199432767,0.29461912960476183
70.08,1073.6370303259098,1073.6370303259098,997.0024522594283,1014.5252926836887,996.1264323963771,997.4478978317212,76.18913249418858,-0.26563820262874677,0.7363703032590979,0.1445002326282645,-0.04855480382040355,4.050036667925038,1.4160584142314758,0.2950455692126736
70.10000000000001,1073.7804503252992,1073.7804503252992,997.2211929946587,1015.5834204987175,996.4358109538629,997.5431944016258,76.23725592367339,-0.26521466231805974,0.7378045032529917,0.15508151077855245,-0.047601838121357785,4.057924767891455,1.404399864807639,0.29542865607042196
70.12,1073.9129498401878,1073.9129498401878,997.4396880284066,1016.625019236958,996.7444848139678,997.6385374171546,76.27441242303325,-0.2647909155823762,0.7391294984018781,0.16549749816095755,-0.046648407966069956,4.06521224121033,1.3927324717998224,0.29576796809891903
70.14,1074.0344266945697,1074.0344266945697,997.6579066570852,1017.6501872272725,997.052412869269,997.7339130591988,76.30051363537086,-0.26436702383995747,0.7403442669456968,0.17574917806410215,-0.0456946515456275,4.071893468201333,1.3810526107318204,0.2960631242323579
70.16,1074.1447902800435,1074.1447902800435,997.8758180064383,1018.6590194246434,997.3595538151287,997.8293074127829,76.31548286726058,-0.26394304893513937,0.7414479028004348,0.18583750003781122,-0.044740708009786655,4.077963465402392,1.3693569588490515,0.296313789867085
70.18,1074.2439627378244,1074.2439627378244,998.093391068351,1019.651607698093,997.6658662012749,997.9247064831013,76.31925625472309,-0.2635190530670576,0.742439627378244,0.19576338277230773,-0.04378671730660244,4.083417950580342,1.3576425170919366,0.29651968155757186
70.2,1074.3318799722335,1074.3318799722335,998.3105947404418,1020.6280411315598,997.971308487215,998.0200962128006,76.31178375943296,-0.2630950987128385,0.7433187997223354,0.20552771710697584,-0.04283282000960981,4.088253398472845,1.3459066281804022,0.29668057103580986
70.22,1074.4084925127054,1074.4084925127054,998.5273978679982,1021.5884063347945,998.2758391008623,998.1154625003161,76.2930300123893,-0.26267124854610296,0.7440849251270537,0.2151313691393227,-0.041879157134454774,4.092467088198797,1.3341469912254973,0.2967962886226662
70.24,1074.4737662395873,1074.4737662395873,998.7437692878602,1022.5327877616658,998.5794164998214,998.2107912190917,76.26297502049567,-0.2622475653515447,0.7447376623958735,0.2245751834080352,-0.04092586994669887,4.096057143177305,1.322361673240703,0.2968667260926429
70.26,1074.5276829873328,1074.5276829873328,998.9596778738986,1023.4612680335526,998.8819992348314,998.306068237529,76.22161474980385,-0.26182411193626803,0.7452768298733281,0.23385998612690403,-0.039973099762326,4.099022564303305,1.3105491178846866,0.29689183904675015
70.28,1074.570241037196,1074.570241037196,999.1750925837656,1024.3739282657605,999.1835460149205,998.4012794395261,76.16896159766986,-0.26140095103850314,0.7457024103719596,0.24298658844898227,-0.03902098774235469,4.101363257045778,1.2987081517307666,0.2968716488422085
70.3,1074.6014555101358,1074.6014555101358,999.3899825066328,1025.2708483951244,999.4840157738655,998.4964107454819,76.10504476465394,-0.26097814523425505,0.746014555101358,0.2519557897426216,-0.03806967468279709,4.103080053057469,1.286837988324348,0.2968062441220563
70.32000000000001,1074.6213586694066,1074.6213586694066,999.6043169116549,1026.152107507165,999.7833677375928,998.5914481336515,76.0299105357551,-0.26055575684238974,0.7462135866940661,0.26076838086302817,-0.037119300801100506,4.104174726817365,1.274938230259737,0.29669578198280033
70.34,1074.6300001411682,1074.6300001411682,999.8180652969241,1027.0177841613436,1000.0815614921887,998.6863776617508,75.9436224794174,-0.2601338478286152,0.7463000014116824,0.26942514740481327,-0.036170005520107226,4.104650007764253,1.2630088694799935,0.2965404888136482
70.36,1074.627447060463,1074.627447060463,1000.0311974387006,1027.8679567131135,1000.3785570522217,998.7811854887156,75.8462615717475,-0.25971247970877215,0.7462744706046305,0.27792687292251234,-0.03522192725046011,4.1045095883254685,1.2510502859797006,0.29634066083689803
70.38,1074.6137841489974,1074.6137841489974,1000.2436834407242,1028.7027036316115,1000.6743149291013,998.8758578965311,75.73792625246631,-0.259291713451814,0.7461378414899741,0.2862743421074924,-0.0342752031723046,4.103758128194858,1.2390632450684844,0.29609666437540433
70.4,1074.5891137303875,1074.5891137303875,1000.4554937834298,1029.5221038119469,1000.968796199226,998.970381312054,75.61873241833348,-0.2588716093828233,0.7458911373038746,0.29446834391084625,-0.03332996901707588,4.102401255171309,1.22704889333437,0.29580893586991874
70.42,1074.5535556878299,1074.5535556878299,1000.666599372901,1030.326236881159,1001.2619625716906,999.0647423287528,75.48881335907708,-0.25845222708638393,0.7455355568782989,0.30250967460296807,-0.032386358850087615,4.100445562830644,1.2150087534291327,0.29547798166629086
70.44,1074.5072473685573,1074.5072473685573,1000.8769715894128,1031.1151834970055,1001.5537764553434,999.1589277283031,75.3483196402542,-0.25803362531060475,0.7450724736855727,0.31039914076143305,-0.03144450485458492,4.09789860527065,1.2029447177832846,0.29510437759009983
70.46000000000001,1074.4503434389037,1074.4503434389037,1001.0865823354228,1031.8890256388252,1001.844201024999,999.2529245019742,75.19741893692947,-0.2576158618720663,0.744503434389037,0.3181375621796292,-0.030504537117873272,4.094768889139703,1.1908590413454312,0.29468876832414326
70.48,1074.3830156933686,1074.3830156933686,1001.2954040828813,1032.6478468897992,1002.133200286626,999.3467198717512,75.03629582161739,-0.25719899356194614,0.7438301569336864,0.3257257746893697,-0.02956658342010314,4.091065863135275,1.178754333430023,0.29423186660244893
70.5,1074.3054528206608,1074.3054528206608,1001.5034099197411,1033.3917327099932,1002.4207391413432,999.4403013111381,74.86515150952266,-0.2567830760535599,0.7430545282066078,0.33316463289130976,-0.028630769026234477,4.086799905136343,1.166633548747734,0.2937344522328438
70.52,1074.2178601293836,1074.2178601293836,1001.7105735955521,1034.1207706996252,1002.7067834480684,999.5336565655929,74.68420356379067,-0.2563681638115389,0.7421786012938355,0.34045501278762913,-0.02769721648168684,4.081982307116096,1.1544999776847882,0.2931973709588253
70.54,1074.1204592357462,1074.1204592357462,1001.916869566037,1034.835050852056,1002.9913000846727,999.6267736725468,74.49368556319939,-0.2559543100028544,0.7412045923574624,0.34759781431193687,-0.026766045412147152,4.076625257966043,1.1423572358907363,0.29262153317036815
70.56,1074.013487715438,1074.013487715438,1002.1222730365481,1035.534665796045,1003.2742570075045,999.719640980965,74.29384673447305,-0.2555415664098851,0.7401348771543803,0.3545939637518268,-0.025837372327965794,4.070741824349092,1.13020925322811,0.292007912472299
70.58,1073.8971987216196,1073.8971987216196,1002.3267600043118,1036.2197110268587,1003.5556233091544,999.812247170404,74.08495155121557,-0.2551299833457117,0.7389719872161958,0.3614444160599646,-0.02491131043357541,4.064345929689077,1.1180602621327111,0.29135754411814724
70.60000000000001,1073.771860570819,1073.771860570819,1002.5303072993731,1036.890285125858,1003.8353692743403,999.9045812695306,73.86727930128836,-0.25471960957181566,0.7377186057081895,0.36815015704995857,-0.023987969442309805,4.057452331395043,1.1059147854291056,0.2906715233166915
70.62,1073.6377562983905,1073.6377562983905,1002.7328926241566,1037.5464899682247,1004.1134664337987,999.996632674061,73.64112362432957,-0.2543104922183472,0.7363775629839051,0.3747122054736246,-0.02306745539700614,4.050076596411478,1.0937776236425476,0.289951003417917
70.64,1073.4951831850844,1073.4951831850844,1002.9344945915667,1038.1884309185257,1004.3898876160748,1000.0883911640872,73.40679202099727,-0.2539026767071194,0.7349518318508445,0.38113161497663445,-0.022149870496743915,4.042235075179644,1.0816538418456003,0.2891971939846403
70.66,1073.3444522562008,1073.3444522562008,1003.1350927615514,1038.8162170138412,1004.6646069971112,1000.1798469207565,73.16460533544432,-0.253496206677478,0.7334445225620083,0.3874094759297896,-0.021235312930050442,4.033944874091047,1.0695487560757437,0.2884113587557672
70.68,1073.1858877547236,1073.1858877547236,1003.3346676760618,1039.4299611342142,1004.9376001475399,1000.2709905422721,72.91489721245148,-0.2530911239151866,0.7318588775472358,0.3935469171335194,-0.020323876714894596,4.025223826509797,1.0574679193580223,0.287594813506827
70.7,1073.019826589797,1073.019826589797,1003.5332008923402,1040.0297801602067,1005.2088440775888,1000.3618130591854,72.6580135306117,-0.252687468284461,0.7301982658979705,0.3995451073934442,-0.0194156515457621,4.016090462438838,1.045417107365744,0.28674892381329437
70.72,1072.846617761849,1072.846617761849,1003.7306750144755,1040.6157951173789,1005.4783172795181,1000.4523059489514,72.39431181289763,-0.25228527766327824,0.7284661776184908,0.40540525696516627,-0.018510722648101136,4.0065639769017,1.0334023037504776,0.28587510272197025
70.74,1072.6666217656627,1072.6666217656627,1003.9270737231684,1041.1881313075269,1005.7459997675107,1000.5424611497214,72.12416061594138,-0.25188458788207857,0.7266662176566274,0.4111286188666463,-0.017609170640402,3.996664197111451,1.021429685172306,0.2849748083356851
70.76,1072.480209972665,1072.480209972665,1004.1223818036513,1041.7469184265472,1006.0118731149416,1000.6322710733455,71.84793889931962,-0.25148543266597123,0.7248020997266508,0.41671649005684913,-0.016711071404160976,3.9864115484965796,1.0095056060600736,0.2840495413164463
70.78,1072.2877639936987,1072.2877639936987,1004.3165851717141,1042.2922906688177,1006.2759204889605,1000.7217286175656,71.56603537613307,-0.25108784358054825,0.7228776399369872,0.4221702124795547,-0.015816495961959165,3.97582701965343,0.9976365831310259,0.2831008423121405
70.8,1072.089675023534,1072.089675023534,1004.5096708977877,1042.824386818009,1006.5381266823254,1000.8108271773733,71.27884784616072,-0.250691849981403,0.7208967502353403,0.42749117397146846,-0.014925510363882495,3.9649321262943715,0.9858292796987235,0.28213028931186634
70.82000000000001,1071.8863431683874,1071.8863431683874,1004.701627229043,1043.3433503242659,1006.7984781424292,1000.8995606555144,70.98678251287299,-0.25029747896744253,0.7188634316838739,0.43268080903403644,-0.014038175582471694,3.9537488742613065,0.9740904897979021,0.2811394949349976
70.84,1071.6781767577093,1071.6781767577093,1004.8924436094666,1043.8493293677202,1007.0569629974701,1000.9879234721213,70.69025328558791,-0.24990475533807816,0.7167817675770926,0.4377405994685796,-0.01315454741640224,3.942299721674009,0.9624271221546228,0.2801301036590712
