harmonic_order,nominal,low_damping,shifted
19.438127090301002,1.348112113723263,1.7949422332129075,1.1230275580275517
19.548494983277592,1.3834763507984769,1.8613239690355012,1.1381148136936075
19.65886287625418,1.4211492101098981,1.9304112592867146,1.154601625210091
19.76923076923077,1.4611170356841794,2.0019841268723733,1.1725456160966172
19.879598662207357,1.5033429617376455,2.0757817803209795,1.1919980081112995
19.989966555183944,1.54776517248494,2.1515027668526385,1.2130020226339842
20.100334448160535,1.594295398510732,2.2288057773798804,1.2355912695229276
20.21070234113712,1.6428176993307742,2.307311136158823,1.2597881447912735
20.321070234113712,1.6931875800290344,2.3866029951138676,1.285602262026578
20.4314381270903,1.745231486717286,2.46623223876709,1.313028945615809
20.54180602006689,1.7987467209984485,2.5457200905172166,1.3420478164159149
20.652173913043477,1.8535018076422232,2.6245623950886143,1.372621502409776
20.762541806020067,1.9092373423633737,2.70223453571096,1.4046945080040423
20.872909698996654,1.9656673380370875,2.778196928431453,1.4381922758681671
20.983277591973245,2.022481078046801,2.851901020362945,1.4730204745111015
21.093645484949832,2.079345474935799,2.922795704098644,1.5090645430934515
21.204013377926422,2.135907921364553,2.9903340474356184,1.5461895222545698
21.31438127090301,2.191799608835302,3.05398022637814,1.584240196000089
21.424749163879596,2.246639278037165,3.113216540532247,1.6230415649812888
21.535117056856187,2.300037353311075,3.1675503837925176,1.662399665870284
21.645484949832774,2.3516004029668305,3.2165210399309574,1.702102745094157
21.755852842809364,2.400935857335422,3.259706172514768,1.7419227880675874
21.86622073578595,2.4476569078275494,3.296727881604058,1.7816173974174998
21.976588628762542,2.4913875031891646,3.3272582059160807,1.8209320057110645
22.08695652173913,2.531767353856892,3.3510239584943133,1.85960240008722
22.19732441471572,2.5684568520359217,3.3678107961966397,1.8973575281752257
22.307692307692307,2.601141814011004,3.377466438231224,1.93392254699345
22.418060200668897,2.6295379523576012,3.3799029661509143,1.969022069391896
22.528428093645484,2.653394989177494,3.3750981567221343,2.0023835562603898
22.63879598662207,2.6725003272047054,3.36309581940757,2.033740797384995
22.74916387959866,2.6866822035059434,3.3440051312948795,2.0628374196896395
22.85953177257525,2.6958122603597454,3.3179989835921337,2.089430358810958
22.96989966555184,2.699807479500838,3.2853113747140963,2.1132932286484594
23.080267558528426,2.6986314389652253,3.246233904933972,2.1342195237944974
23.190635451505017,2.6922948659239907,3.2011114460367733,2.1520255916187985
23.301003344481604,2.6808554737699533,3.150337075896087,2.166553314251396
23.411371237458194,2.664417086917473,3.0943463819837116,2.1776724457178274
23.52173913043478,2.6431280718774817,3.0336112491676244,2.1852825559245104
23.632107023411372,2.6171791077658826,2.9686332555020014,2.1893145409179677
23.74247491638796,2.5868003430995246,2.899936804903275,2.1897316676548186
23.852842809364546,2.552257998165259,2.828062127575496,2.186530131190662
23.963210702341136,2.513850483091365,2.753558277832594,2.1797391124670664
24.073578595317723,2.471904110735753,2.676976254693496,2.169420335469041
24.183946488294314,2.426768490420926,2.5988623635152677,2.1556671331520016
24.2943143812709,2.378811693247037,2.519751927272896,2.138603041907615
24.40468227424749,2.328415282125814,2.4401634442497047,2.118379954170859
24.51505016722408,2.27596929979511,2.3605932752786485,2.095175867802814
24.62541806020067,2.2218673059595377,2.2815109287144564,2.069192278878189
24.735785953177256,2.166501550485871,2.2033549954827394,2.0406512712605505
24.846153846153847,2.1102583634487315,2.1265297703092427,2.009792361698985
24.956521739130434,2.0535138350097863,2.0514025790341197,1.976869163010066
25.066889632107024,1.9966298488990915,1.978301816188384,1.9421459301487192
25.17725752508361,1.9399505229579512,1.9075156821414399,1.905894054600843
25.2876254180602,1.8837990991239235,1.8392915954583313,1.8683885715774213
25.39799331103679,1.8284753137235796,1.7738362439163264,1.8299047420293464
25.508361204013376,1.7742532673156206,1.711316227142495,1.790714767651287
25.618729096989966,1.721379801910305,1.6518592352027697,1.7510846919561938
25.729096989966553,1.670073382471105,1.5955557007885521,1.7112715343647205
25.839464882943144,1.6205234694392572,1.5424608579355072,1.6715206972744503
25.94983277591973,1.5728903598317872,1.4925971374382083,1.6320636784771114
26.06020066889632,1.5273054664254682,1.4459568282066326,1.593116113309725
26.17056856187291,1.4838719977848065,1.402504934613377,1.5548761627900711
26.2809364548495,1.4426659965056914,1.3621821622318646,1.5175232559218337
26.391304347826086,1.4037376890666866,1.3249079680650433,1.4812171865701917
26.501672240802673,1.367113098101213,1.2905836161891664,1.4460975579931965
26.612040133779264,1.3327958666806978,1.259095185455411,1.4122835614319864
26.72240802675585,1.300769244249523,1.2303164822668586,1.37987406924807
26.83277591973244,1.2709981850660967,1.204111818248471,1.3489480180518005
26.943143812709028,1.2434315122453612,1.1803386196331882,1.3195650531631815
27.05351170568562,1.2180041036137086,1.1588498421954478,1.2917664026220326
27.163879598662206,1.1946390594141314,1.1394961723936685,1.265575946825951
27.274247491638796,1.1732498162687717,1.1221280018796742,1.2410014486985272
27.384615384615383,1.1537421765506504,1.1065971685673905,1.2180359090283082
27.494983277591974,1.136016227274815,1.092758462924849,1.1966590121996008
27.60535117056856,1.1199681276410598,1.080470902990323,1.1768386288701647
27.715719063545148,1.1054917493093068,1.0695987857695473,1.158532344134722
27.82608695652174,1.0924801582455843,1.0600125261259399,1.1416889822347627
27.936454849498325,1.0808269314407866,1.051589297031312,1.1262501018169253
28.046822742474916,1.0704273058956784,1.0442134871221713,1.1121514389865037
28.157190635451503,1.061179160923459,1.0377769929441054,1.0993242788346176
28.267558528428093,1.05298383800483,1.032179364114523,1.087696739628972
28.37792642140468,1.0457468051176464,1.027327819952616,1.0771949573499429
28.48829431438127,1.039378174648352,1.0231371559814817,1.06774416163813
28.598662207357858,1.0337930856850714,1.0195295581711892,1.059269637421703
28.70903010033445,1.0289119627144971,1.0164343419341395,1.0516975694506092
28.819397993311036,1.0246606635291116,1.0137876317749392,1.0449557696330054
28.929765886287626,1.0209705295381464,1.0115319962022093,1.038974289413869
29.040133779264213,1.0177783517109642,1.0096160510904915,1.0336859214367449
29.1505016722408,1.0150262651145874,1.0079940431917838,1.029026596379255
29.26086956521739,1.0126615844885898,1.006625423986586,1.0249356821545639
29.371237458193978,1.0106365925807916,1.0054744225747942,1.0213561936371143
29.48160535117057,1.0089082920946242,1.0045096248712537,1.0182349217220434
29.591973244147155,1.0074381311189444,1.0037035650159882,1.0155224908903195
29.702341137123746,1.0061917108648664,1.0030323336551472,1.0131733545568158
29.812709030100333,1.0051384834584758,1.0024752066093188,1.0111457373601376
29.923076923076923,1.0042514464647925,1.0020142964293477,1.009401533246354
30.03344481605351,1.0035068397734859,1.0016342284495947,1.0079061677392838
30.1438127090301,1.0028838494819379,1.001321842183996,1.0066284322121126
30.254180602006688,1.002364322482667,1.0010659182673751,1.0055402973114198
30.364548494983275,1.0019324946116077,1.0008569306166029,1.0046167119651253
30.474916387959865,1.0015747344488701,1.000686823064887,1.0038353936572793
30.585284280936452,1.0012793041882762,1.0005488093978787,1.0031766148983614
30.695652173913043,1.001036138406905,1.0004371954817917,1.0026229900796335
30.80602006688963,1.0008366410692275,1.0003472220104843,1.0021592661902199
30.91638795986622,1.0006735006881737,1.000274926299596,1.0017721202086007
31.026755852842808,1.0005405232321642,1.0002170215109822,1.0014499653653908
31.137123745819398,1.0004324821060318,1.000170791690026,1.0011827679179084
31.247491638795985,1.0003449843375258,1.0001340010329265,1.0009618755826875
31.357859531772576,1.000274351961998,1.0001048158626689,1.0007798583409653
31.468227424749163,1.0002175175081145,1.0000817378739,1.0006303619635781
31.57859531772575,1.0001719324394687,1.0000635473021813,1.000507974293284
31.68896321070234,1.000135487393543,1.0000492547768318,1.00040810407079
31.799331103678927,1.000106443073914,1.0000380607244488,1.0003268718912344
31.909698996655518,1.0000833706878243,1.0000293212986924,1.000261012725575
32.020066889632105,1.0000651008738517,1.0000225199183033,1.0002077893308718
32.130434782608695,1.0000506801286584,1.0000172435974684,1.000164915799421
32.240802675585286,1.0000393338136786,1.0000131633490839,1.0001304904536759
32.35117056856187,1.0000304348987061,1.0000100180311573,1.0001029372767654
32.46153846153846,1.0000234776769255,1.0000076010889432,1.0000809550723513
