campus_count,cluster_load_GW,voltage_kV,short_circuit_ratio,phase_mode,corridor_length_km,Local SST_ramp_pct_load_per_s,Subtransmission DC backbone_ramp_pct_load_per_s,Traditional AC_ramp_pct_load_per_s,Local SST_p95_voltage_pct,Subtransmission DC backbone_p95_voltage_pct,Traditional AC_p95_voltage_pct,dc_ramp_reduction_vs_traditional_pct,dc_voltage_reduction_vs_traditional_pct
6,0.25,320,3,coherent,20,17.753478856075553,1.6487788176220537,40.94897451361132,4.057934709654411,0.8709994492816528,6.8302931268647065,95.97357726974577,87.24799312263973
6,0.25,320,3,coherent,50,17.753478856075553,1.6487788176220537,40.94897451361132,4.147168764017455,0.8901527422172112,6.980491390712595,95.97357726974577,87.24799312263973
6,0.25,320,3,coherent,100,17.753478856075553,1.6487788176220537,40.94897451361132,4.295892187955865,0.9220748971098087,7.230821830459077,95.97357726974577,87.24799312263973
6,0.25,320,3,partial,5,7.372434210790141,1.0398076106937426,13.119323380384039,2.928541369439301,0.6776274564701528,2.937940635894384,92.07422836875521,76.93529106098273
6,0.25,320,3,partial,20,7.372434210790141,1.0398076106937426,13.119323380384039,2.9610986749456965,0.6851608054438243,2.9706024353282707,92.07422836875521,76.93529106098273
6,0.25,320,3,partial,50,7.372434210790141,1.0398076106937426,13.119323380384039,3.0262132859584856,0.7002275033911672,3.0359260341960437,92.07422836875521,76.93529106098273
6,0.25,320,3,partial,100,7.372434210790141,1.0398076106937426,13.119323380384039,3.134737637646469,0.725338666636739,3.1447986989756647,92.07422836875521,76.93529106098273
6,0.25,320,3,random,5,5.078693053867619,0.47473330084819737,12.571953647356201,1.1630899181901648,0.5440552697668561,1.7817721229267585,96.22387009875723,69.46549658251556
6,0.25,320,3,random,20,5.078693053867619,0.47473330084819737,12.571953647356201,1.1760202712297654,0.5501036643072259,1.801580516263545,96.22387009875723,69.46549658251556
6,0.25,320,3,random,50,5.078693053867619,0.47473330084819737,12.571953647356201,1.201880977308966,0.5622004533879654,1.8411973029371174,96.22387009875723,69.46549658251556
6,0.25,320,3,random,100,5.078693053867619,0.47473330084819737,12.571953647356201,1.2449821541076342,0.5823617685225313,1.907225280726405,96.22387009875723,69.46549658251556
6,0.25,320,5,coherent,5,17.753478856075553,1.6487788176220537,40.94897451361132,2.4079906094837327,0.5168536816883241,4.053116396964457,95.97357726974577,87.24799312263973
6,0.25,320,5,coherent,20,17.753478856075553,1.6487788176220537,40.94897451361132,2.4347608257926465,0.5225996695689917,4.098175876118824,95.97357726974577,87.24799312263973
6,0.25,320,5,coherent,50,17.753478856075553,1.6487788176220537,40.94897451361132,2.4883012584104733,0.5340916453303268,4.188294834427557,95.97357726974577,87.24799312263973
6,0.25,320,5,coherent,100,17.753478856075553,1.6487788176220537,40.94897451361132,2.5775353127735188,0.5532449382658854,4.338493098275446,95.97357726974577,87.24799312263973
6,0.25,320,5,partial,5,7.372434210790141,1.0398076106937426,13.119323380384039,1.7571248216635809,0.40657647388209167,1.7627643815366305,92.07422836875521,76.93529106098273
6,0.25,320,5,partial,20,7.372434210790141,1.0398076106937426,13.119323380384039,1.776659204967418,0.4110964832662946,1.7823614611969625,92.07422836875521,76.93529106098273
6,0.25,320,5,partial,50,7.372434210790141,1.0398076106937426,13.119323380384039,1.8157279715750916,0.4201365020347004,1.821555620517626,92.07422836875521,76.93529106098273
6,0.25,320,5,partial,100,7.372434210790141,1.0398076106937426,13.119323380384039,1.8808425825878818,0.4352031999820434,1.8868792193853992,92.07422836875521,76.93529106098273
6,0.25,320,5,random,5,5.078693053867619,0.47473330084819737,12.571953647356201,0.697853950914099,0.3264331618601136,1.0690632737560553,96.22387009875723,69.46549658251557
6,0.25,320,5,random,20,5.078693053867619,0.47473330084819737,12.571953647356201,0.7056121627378592,0.33006219858433555,1.0809483097581272,96.22387009875723,69.46549658251557
6,0.25,320,5,random,50,5.078693053867619,0.47473330084819737,12.571953647356201,0.7211285863853797,0.3373202720327792,1.1047183817622706,96.22387009875723,69.46549658251557
6,0.25,320,5,random,100,5.078693053867619,0.47473330084819737,12.571953647356201,0.7469892924645806,0.3494170611135188,1.144335168435843,96.22387009875723,69.46549658251556
6,0.25,320,10,coherent,5,17.753478856075553,1.6487788176220537,40.94897451361132,1.2039953047418663,0.25842684084416206,2.0265581984822285,95.97357726974577,87.24799312263973
6,0.25,320,10,coherent,20,17.753478856075553,1.6487788176220537,40.94897451361132,1.2173804128963233,0.26129983478449587,2.049087938059412,95.97357726974577,87.24799312263973
6,0.25,320,10,coherent,50,17.753478856075553,1.6487788176220537,40.94897451361132,1.2441506292052367,0.2670458226651634,2.0941474172137786,95.97357726974577,87.24799312263973
6,0.25,320,10,coherent,100,17.753478856075553,1.6487788176220537,40.94897451361132,1.2887676563867594,0.2766224691329427,2.169246549137723,95.97357726974577,87.24799312263973
6,0.25,320,10,partial,5,7.372434210790141,1.0398076106937426,13.119323380384039,0.8785624108317904,0.20328823694104584,0.8813821907683153,92.07422836875521,76.93529106098273
6,0.25,320,10,partial,20,7.372434210790141,1.0398076106937426,13.119323380384039,0.888329602483709,0.2055482416331473,0.8911807305984812,92.07422836875521,76.93529106098273
6,0.25,320,10,partial,50,7.372434210790141,1.0398076106937426,13.119323380384039,0.9078639857875458,0.2100682510173502,0.910777810258813,92.07422836875521,76.93529106098273
6,0.25,320,10,partial,100,7.372434210790141,1.0398076106937426,13.119323380384039,0.9404212912939409,0.2176015999910217,0.9434396096926996,92.07422836875521,76.93529106098273
6,0.25,320,10,random,5,5.078693053867619,0.47473330084819737,12.571953647356201,0.3489269754570495,0.1632165809300568,0.5345316368780276,96.22387009875723,69.46549658251557
6,0.25,320,10,random,20,5.078693053867619,0.47473330084819737,12.571953647356201,0.3528060813689296,0.16503109929216778,0.5404741548790636,96.22387009875723,69.46549658251557
6,0.25,320,10,random,50,5.078693053867619,0.47473330084819737,12.571953647356201,0.36056429319268984,0.1686601360163896,0.5523591908811353,96.22387009875723,69.46549658251557
6,0.25,320,10,random,100,5.078693053867619,0.47473330084819737,12.571953647356201,0.3734946462322903,0.1747085305567594,0.5721675842179215,96.22387009875723,69.46549658251556
6,0.25,320,20,coherent,5,17.753478856075553,1.6487788176220537,40.94897451361132,0.6019976523709332,0.12921342042208103,1.0132790992411143,95.97357726974577,87.24799312263973
6,0.25,320,20,coherent,20,17.753478856075553,1.6487788176220537,40.94897451361132,0.6086902064481616,0.13064991739224793,1.024543969029706,95.97357726974577,87.24799312263973
6,0.25,320,20,coherent,50,17.753478856075553,1.6487788176220537,40.94897451361132,0.6220753146026183,0.1335229113325817,1.0470737086068893,95.97357726974577,87.24799312263973
6,0.25,320,20,coherent,100,17.753478856075553,1.6487788176220537,40.94897451361132,0.6443838281933797,0.13831123456647135,1.0846232745688615,95.97357726974577,87.24799312263973
6,0.25,320,20,partial,5,7.372434210790141,1.0398076106937426,13.119323380384039,0.4392812054158952,0.10164411847052292,0.4406910953841576,92.07422836875521,76.93529106098273
6,0.25,320,20,partial,20,7.372434210790141,1.0398076106937426,13.119323380384039,0.4441648012418545,0.10277412081657365,0.4455903652992406,92.07422836875521,76.93529106098273
6,0.25,320,20,partial,50,7.372434210790141,1.0398076106937426,13.119323380384039,0.4539319928937729,0.1050341255086751,0.4553889051294065,92.07422836875521,76.93529106098273
6,0.25,320,20,partial,100,7.372434210790141,1.0398076106937426,13.119323380384039,0.47021064564697046,0.10880079999551084,0.4717198048463498,92.07422836875521,76.93529106098273
6,0.25,320,20,random,5,5.078693053867619,0.47473330084819737,12.571953647356201,0.17446348772852474,0.0816082904650284,0.2672658184390138,96.22387009875723,69.46549658251557
6,0.25,320,20,random,20,5.078693053867619,0.47473330084819737,12.571953647356201,0.1764030406844648,0.08251554964608389,0.2702370774395318,96.22387009875723,69.46549658251557
6,0.25,320,20,random,50,5.078693053867619,0.47473330084819737,12.571953647356201,0.18028214659634492,0.0843300680081948,0.27617959544056764,96.22387009875723,69.46549658251557
6,0.25,320,20,random,100,5.078693053867619,0.47473330084819737,12.571953647356201,0.18674732311614514,0.0873542652783797,0.28608379210896073,96.22387009875723,69.46549658251556
6,1.0,69,3,coherent,5,17.753478856075553,1.6487788176220537,40.94897451361132,4.318320967285372,0.9268890343105829,7.2685738270434035,95.97357726974577,87.24799312263973
6,1.0,69,3,coherent,20,17.753478856075553,1.6487788176220537,40.94897451361132,5.277947848904342,1.1328643752684902,8.883812455275269,95.97357726974577,87.24799312263973
6,1.0,69,3,coherent,50,17.753478856075553,1.6487788176220537,40.94897451361132,7.197201612142285,1.5448150571843047,12.114289711739003,95.97357726974577,87.24799312263973
6,1.0,69,3,coherent,100,17.753478856075553,1.6487788176220537,40.94897451361132,10.395957884205524,2.231399527043996,17.498418472511897,95.97357726974577,87.24799312263973
6,1.0,69,3,partial,5,7.372434210790141,1.0398076106937426,13.119323380384039,3.1511040490121434,0.7291256473572433,3.1612176389697355,92.07422836875521,76.93529106098273
6,1.0,69,3,partial,20,7.372434210790141,1.0398076106937426,13.119323380384039,3.8513493932370637,0.8911535689921861,3.8637104476296766,92.07422836875521,76.93529106098273
6,1.0,69,3,partial,50,7.372434210790141,1.0398076106937426,13.119323380384039,5.251840081686905,1.215209412262072,5.268696064949559,92.07422836875521,76.93529106098273
6,1.0,69,3,partial,100,7.372434210790141,1.0398076106937426,13.119323380384039,7.585991229103308,1.7553024843785485,7.610338760482697,92.07422836875521,76.93529106098273
6,1.0,69,3,random,5,5.078693053867619,0.47473330084819737,12.571953647356201,1.251482184551122,0.5854022693136715,1.9171828711596564,96.22387009875723,69.46549658251557
6,1.0,69,3,random,20,5.078693053867619,0.47473330084819737,12.571953647356201,1.529589336673593,0.7154916624944873,2.343223509195135,96.22387009875723,69.46549658251556
6,1.0,69,3,random,50,5.078693053867619,0.47473330084819737,12.571953647356201,2.0858036409185363,0.975670448856119,3.1953047852660936,96.22387009875723,69.46549658251557
6,1.0,69,3,random,100,5.078693053867619,0.47473330084819737,12.571953647356201,3.012827481326775,1.4093017594588388,4.615440245384358,96.22387009875723,69.46549658251556
6,1.0,69,5,coherent,5,17.753478856075553,1.6487788176220537,40.94897451361132,2.5909925803712226,0.5561334205863498,4.361144296226042,95.97357726974577,87.24799312263973
6,1.0,69,5,coherent,20,17.753478856075553,1.6487788176220537,40.94897451361132,3.1667687093426053,0.6797186251610942,5.330287473165162,95.97357726974577,87.24799312263973
6,1.0,69,5,coherent,50,17.753478856075553,1.6487788176220537,40.94897451361132,4.318320967285371,0.9268890343105829,7.2685738270434035,95.97357726974577,87.24799312263973
6,1.0,69,5,coherent,100,17.753478856075553,1.6487788176220537,40.94897451361132,6.237574730523313,1.3388397162263976,10.499051083507139,95.97357726974577,87.24799312263973
6,1.0,69,5,partial,5,7.372434210790141,1.0398076106937426,13.119323380384039,1.890662429407286,0.43747538841434597,1.8967305833818415,92.07422836875521,76.93529106098273
6,1.0,69,5,partial,20,7.372434210790141,1.0398076106937426,13.119323380384039,2.3108096359422383,0.5346921413953117,2.318226268577806,92.07422836875521,76.93529106098272
6,1.0,69,5,partial,50,7.372434210790141,1.0398076106937426,13.119323380384039,3.1511040490121434,0.7291256473572433,3.161217638969735,92.07422836875521,76.93529106098272
6,1.0,69,5,partial,100,7.372434210790141,1.0398076106937426,13.119323380384039,4.5515947374619845,1.053181490627129,4.566203256289619,92.07422836875521,76.93529106098273
6,1.0,69,5,random,5,5.078693053867619,0.47473330084819737,12.571953647356201,0.7508893107306731,0.3512413615882029,1.150309722695794,96.22387009875723,69.46549658251557
6,1.0,69,5,random,20,5.078693053867619,0.47473330084819737,12.571953647356201,0.9177536020041559,0.42929499749669237,1.4059341055170813,96.22387009875723,69.46549658251557
6,1.0,69,5,random,50,5.078693053867619,0.47473330084819737,12.571953647356201,1.2514821845511217,0.5854022693136715,1.9171828711596564,96.22387009875723,69.46549658251557
6,1.0,69,5,random,100,5.078693053867619,0.47473330084819737,12.571953647356201,1.807696488796065,0.8455810556753032,2.7692641472306145,96.22387009875723,69.46549658251557
6,1.0,69,10,coherent,5,17.753478856075553,1.6487788176220537,40.94897451361132,1.2954962901856113,0.2780667102931749,2.180572148113021,95.97357726974577,87.24799312263973
6,1.0,69,10,coherent,20,17.753478856075553,1.6487788176220537,40.94897451361132,1.5833843546713027,0.3398593125805471,2.665143736582581,95.97357726974577,87.24799312263973
6,1.0,69,10,coherent,50,17.753478856075553,1.6487788176220537,40.94897451361132,2.1591604836426854,0.46344451715529145,3.6342869135217017,95.97357726974577,87.24799312263973
6,1.0,69,10,coherent,100,17.753478856075553,1.6487788176220537,40.94897451361132,3.1187873652616567,0.6694198581131988,5.249525541753569,95.97357726974577,87.24799312263973
6,1.0,69,10,partial,5,7.372434210790141,1.0398076106937426,13.119323380384039,0.945331214703643,0.21873769420717298,0.9483652916909208,92.07422836875521,76.93529106098273
6,1.0,69,10,partial,20,7.372434210790141,1.0398076106937426,13.119323380384039,1.1554048179711192,0.26734607069765587,1.159113134288903,92.07422836875521,76.93529106098272
6,1.0,69,10,partial,50,7.372434210790141,1.0398076106937426,13.119323380384039,1.5755520245060717,0.36456282367862164,1.5806088194848675,92.07422836875521,76.93529106098272
6,1.0,69,10,partial,100,7.372434210790141,1.0398076106937426,13.119323380384039,2.2757973687309923,0.5265907453135645,2.2831016281448093,92.07422836875521,76.93529106098273
6,1.0,69,10,random,5,5.078693053867619,0.47473330084819737,12.571953647356201,0.37544465536533655,0.17562068079410145,0.575154861347897,96.22387009875723,69.46549658251557
6,1.0,69,10,random,20,5.078693053867619,0.47473330084819737,12.571953647356201,0.45887680100207795,0.21464749874834618,0.7029670527585407,96.22387009875723,69.46549658251557
6,1.0,69,10,random,50,5.078693053867619,0.47473330084819737,12.571953647356201,0.6257410922755609,0.2927011346568357,0.9585914355798282,96.22387009875723,69.46549658251557
6,1.0,69,10,random,100,5.078693053867619,0.47473330084819737,12.571953647356201,0.9038482443980325,0.4227905278376516,1.3846320736153073,96.22387009875723,69.46549658251557
6,1.0,69,20,coherent,5,17.753478856075553,1.6487788176220537,40.94897451361132,0.6477481450928056,0.13903335514658746,1.0902860740565106,95.97357726974577,87.24799312263973
6,1.0,69,20,coherent,20,17.753478856075553,1.6487788176220537,40.94897451361132,0.7916921773356513,0.16992965629027354,1.3325718682912906,95.97357726974577,87.24799312263973
6,1.0,69,20,coherent,50,17.753478856075553,1.6487788176220537,40.94897451361132,1.0795802418213427,0.23172225857764572,1.8171434567608509,95.97357726974577,87.24799312263973
6,1.0,69,20,coherent,100,17.753478856075553,1.6487788176220537,40.94897451361132,1.5593936826308283,0.3347099290565994,2.6247627708767847,95.97357726974577,87.24799312263973
6,1.0,69,20,partial,5,7.372434210790141,1.0398076106937426,13.119323380384039,0.4726656073518215,0.10936884710358649,0.4741826458454604,92.07422836875521,76.93529106098273
6,1.0,69,20,partial,20,7.372434210790141,1.0398076106937426,13.119323380384039,0.5777024089855596,0.13367303534882793,0.5795565671444515,92.07422836875521,76.93529106098272
6,1.0,69,20,partial,50,7.372434210790141,1.0398076106937426,13.119323380384039,0.7877760122530358,0.18228141183931082,0.7903044097424338,92.07422836875521,76.93529106098272
6,1.0,69,20,partial,100,7.372434210790141,1.0398076106937426,13.119323380384039,1.1378986843654961,0.26329537265678227,1.1415508140724047,92.07422836875521,76.93529106098273
6,1.0,69,20,random,5,5.078693053867619,0.47473330084819737,12.571953647356201,0.18772232768266828,0.08781034039705073,0.2875774306739485,96.22387009875723,69.46549658251557
6,1.0,69,20,random,20,5.078693053867619,0.47473330084819737,12.571953647356201,0.22943840050103897,0.10732374937417309,0.35148352637927033,96.22387009875723,69.46549658251557
6,1.0,69,20,random,50,5.078693053867619,0.47473330084819737,12.571953647356201,0.3128705461377804,0.14635056732841786,0.4792957177899141,96.22387009875723,69.46549658251557
