scenario,thdv_pct
Traditional AC,1.4797820164418054
Traditional AC,2.431844612411927
Traditional AC,3.469254818882106
Traditional AC,2.543914395934066
Traditional AC,1.475575249396857
Traditional AC,2.101072727808456
Traditional AC,1.4393664869783678
Traditional AC,1.5247595715595026
Traditional AC,2.058165790087229
Traditional AC,1.2514827916402032
Traditional AC,2.9624757284847134
Traditional AC,2.7329867351690695
Traditional AC,3.1210998160914376
Traditional AC,2.5064462913235617
Traditional AC,2.4855479384927848
Traditional AC,1.6363895350302495
Traditional AC,1.7154779050648599
Traditional AC,3.2166199221557483
Traditional AC,2.0235292548408417
Traditional AC,2.525741205592405
Traditional AC,1.7159299314291832
Traditional AC,2.428719973207909
Traditional AC,1.2971937275841796
Traditional AC,2.6055664979551407
Traditional AC,2.2075271375802985
Traditional AC,1.6986481317259885
Traditional AC,2.048326689765316
Traditional AC,1.1845174161767333
Traditional AC,2.6888066592803153
Traditional AC,2.696004895087636
Traditional AC,1.303124160316416
Traditional AC,2.9251464762762165
Traditional AC,2.9143558877272415
Traditional AC,1.8286458573244997
Traditional AC,1.7964369330865915
Traditional AC,2.8491318857868886
Traditional AC,2.3741335918543323
Traditional AC,1.3259589686300863
Traditional AC,2.436521867789234
Traditional AC,5.045484857769238
Traditional AC,1.804348622284529
Traditional AC,2.4874332528464933
Traditional AC,2.2568276197524857
Traditional AC,2.9174676377747235
Traditional AC,4.738692439990095
Traditional AC,2.551125753110723
Traditional AC,1.4417959602469845
Traditional AC,1.1190537425626241
Traditional AC,2.6944782302024737
Traditional AC,1.8950738635505187
Traditional AC,3.6193153044313986
Traditional AC,2.5735942011409962
Traditional AC,1.3581484551875838
Traditional AC,1.0968692849014423
Traditional AC,2.1324850510417748
Traditional AC,2.375989238439805
Traditional AC,1.7884507395341207
Traditional AC,1.7941620827734521
Traditional AC,3.160561617903998
Traditional AC,2.0424589441408374
Traditional AC,1.172077114583035
Traditional AC,2.564843527008473
Traditional AC,1.7339174629121885
Traditional AC,1.567971139227661
Traditional AC,4.262190745867432
Traditional AC,2.2579832814602745
Traditional AC,2.475424982096159
Traditional AC,4.2542922844883115
Traditional AC,2.406681100801754
Traditional AC,1.9036782844917042
Traditional AC,2.635100880709006
Traditional AC,1.7670561391279995
Traditional AC,2.9419453844623025
Traditional AC,1.6032255236118214
Traditional AC,2.647023647233552
Traditional AC,2.6966287880834043
Traditional AC,1.9366604045118494
Traditional AC,4.150773318996732
Traditional AC,2.44386257367641
Traditional AC,2.7694071474528017
Traditional AC,1.9003736234661408
Traditional AC,1.3208016717602418
Traditional AC,3.2786835013197106
Traditional AC,1.4925449087331302
Traditional AC,2.2950010150580646
Traditional AC,1.7071265882709958
Traditional AC,2.7647548112215574
Traditional AC,1.6467786835558091
Traditional AC,3.399957471767984
Traditional AC,1.8711410603289256
Traditional AC,1.7834565243254814
Traditional AC,1.2621733851994117
Traditional AC,2.9207154706328633
Traditional AC,3.396770429059791
Traditional AC,2.237838012696105
Traditional AC,1.9482816185490301
Traditional AC,2.9871186953780073
Traditional AC,1.7763042333125776
Traditional AC,2.3245399679383385
Traditional AC,2.3296623644929118
Traditional AC,2.1307749668432794
Traditional AC,1.1979431138481869
Traditional AC,2.6210757780513365
Traditional AC,2.482539499472002
Traditional AC,1.4050188386148756
Traditional AC,2.293634729913734
Traditional AC,1.3701697910207793
Traditional AC,2.4906529366475434
Traditional AC,4.922619853178436
Traditional AC,2.2007392153251906
Traditional AC,1.2467801121449835
Traditional AC,2.3648280860744055
Traditional AC,2.494410311973319
Traditional AC,1.5734858273460857
Traditional AC,2.0451432619925916
Traditional AC,1.9168690986804255
Traditional AC,1.7531593005136445
Traditional AC,2.1406505412136614
Traditional AC,4.239738865532097
Traditional AC,3.1753977204464965
Traditional AC,1.7163558107949626
Traditional AC,1.92185827415406
Traditional AC,0.922609628361503
Traditional AC,1.7254791108224736
Traditional AC,3.4182790190583368
Traditional AC,2.210991850681283
Traditional AC,2.2670221289419716
Traditional AC,1.4934174213222904
Traditional AC,1.6230950741532304
Traditional AC,2.458690864196023
Traditional AC,2.955582586868656
Traditional AC,2.266057782687524
Traditional AC,1.855103432240703
Traditional AC,2.847523629418697
Traditional AC,2.4497963454882434
Traditional AC,3.943131231522762
Traditional AC,2.744439198416453
Traditional AC,1.825509892320722
Traditional AC,4.089203641427669
Traditional AC,5.942353569746641
Traditional AC,2.678601995779236
Traditional AC,2.1652915831585764
Traditional AC,1.2957462366961032
Traditional AC,1.56863240246439
Traditional AC,2.4188720066408314
Traditional AC,2.5428135269693057
Traditional AC,2.664400337205738
Traditional AC,1.6795403344220883
Traditional AC,2.3864182975407524
Traditional AC,1.9859622955946503
Traditional AC,3.3511535270860153
Traditional AC,1.204698468292654
Traditional AC,2.556577778228496
Traditional AC,3.8787932727597827
Traditional AC,2.1313913657960484
Traditional AC,2.1828968034620133
Traditional AC,2.5525009808054824
Traditional AC,2.8086373126678414
Traditional AC,3.0136363608697194
Traditional AC,2.011316241407394
Traditional AC,3.7453730528068867
Traditional AC,3.2590106863343506
Traditional AC,2.966694088489608
Traditional AC,1.8409766283558169
Traditional AC,1.4515270086344458
Traditional AC,1.6990049221379722
Traditional AC,2.0264923041624545
Traditional AC,3.1502389086265445
Traditional AC,2.249284053904322
Traditional AC,1.4677196592764046
