architecture,trial,harmonic_order,v_h_volts,v1_volts,individual_distortion_pct,mvasc3,line_scale
traditional_ac,3,17,278.9286548843908,56677.12105464825,0.4921362442094527,1943.6767592319218,1.2505768813115863
traditional_ac,3,19,176.7821435977585,56677.12105464825,0.3119109445014059,1943.6767592319218,1.2505768813115863
traditional_ac,3,23,235.63009766856305,56677.12105464825,0.41574111966867167,1943.6767592319218,1.2505768813115863
traditional_ac,3,25,67.334430021363,56677.12105464825,0.1188035467723192,1943.6767592319218,1.2505768813115863
traditional_ac,4,5,1297.4801005273446,53692.0182151126,2.4165232443472298,1631.8070612592712,1.3640694407158205
traditional_ac,4,7,619.7527543408561,53692.0182151126,1.1542735306724146,1631.8070612592712,1.3640694407158205
traditional_ac,4,11,505.41051490419176,53692.0182151126,0.9413140569224026,1631.8070612592712,1.3640694407158205
traditional_ac,4,13,290.53800163259024,53692.0182151126,0.5411195393486122,1631.8070612592712,1.3640694407158205
traditional_ac,4,17,131.33029545536968,53692.0182151126,0.24459929021331586,1631.8070612592712,1.3640694407158205
traditional_ac,4,19,246.8692543029083,53692.0182151126,0.459787623020329,1631.8070612592712,1.3640694407158205
traditional_ac,4,23,84.77408561388403,53692.0182151126,0.15788954938189081,1631.8070612592712,1.3640694407158205
traditional_ac,4,25,173.47217462074047,53692.0182151126,0.32308745394099114,1631.8070612592712,1.3640694407158205
traditional_ac,5,5,946.0612756562864,54015.272500641186,1.7514699673968253,1662.4522790297376,1.2933595731540546
traditional_ac,5,7,357.28088151449066,54015.272500641186,0.6614441897155098,1662.4522790297376,1.2933595731540546
traditional_ac,5,11,343.102665708512,54015.272500641186,0.6351956582361761,1662.4522790297376,1.2933595731540546
traditional_ac,5,13,520.9283731900861,54015.272500641186,0.9644094143631367,1662.4522790297376,1.2933595731540546
traditional_ac,5,17,314.17336432415465,54015.272500641186,0.5816380252833591,1662.4522790297376,1.2933595731540546
traditional_ac,5,19,328.9322197812979,54015.272500641186,0.608961511352911,1662.4522790297376,1.2933595731540546
traditional_ac,5,23,122.95817685249858,54015.272500641186,0.22763594657610772,1662.4522790297376,1.2933595731540546
traditional_ac,5,25,160.5743784172101,54015.272500641186,0.2972758832519155,1662.4522790297376,1.2933595731540546
traditional_ac,6,5,649.7624891707474,43938.18513428406,1.4788104861066533,980.6375442449481,0.8804042086501681
traditional_ac,6,7,511.38013793991814,43938.18513428406,1.1638626774798186,980.6375442449481,0.8804042086501681
traditional_ac,6,11,288.8224794097269,43938.18513428406,0.6573382094117599,980.6375442449481,0.8804042086501681
traditional_ac,6,13,625.058641511829,43938.18513428406,1.4225863894958846,980.6375442449481,0.8804042086501681
traditional_ac,6,17,164.14607473485947,43938.18513428406,0.37358410283263993,980.6375442449481,0.8804042086501681
traditional_ac,6,19,266.3464362174714,43938.18513428406,0.6061844279718481,980.6375442449481,0.8804042086501681
traditional_ac,6,23,101.96154487750316,43938.18513428406,0.23205679653332945,980.6375442449481,0.8804042086501681
traditional_ac,6,25,90.57333984059294,43938.18513428406,0.20613809961376953,980.6375442449481,0.8804042086501681
traditional_ac,7,5,1068.3700712660411,48509.62129891501,2.20238798543236,1237.0111072465686,0.9126122312625715
traditional_ac,7,7,425.51183984478854,48509.62129891501,0.8771699890683454,1237.0111072465686,0.9126122312625715
traditional_ac,7,11,188.14010067460072,48509.62129891501,0.3878407945411208,1237.0111072465686,0.9126122312625715
traditional_ac,7,13,226.84977934073154,48509.62129891501,0.46763873488702207,1237.0111072465686,0.9126122312625715
traditional_ac,7,17,313.96548787625085,48509.62129891501,0.6472231270196973,1237.0111072465686,0.9126122312625715
traditional_ac,7,19,297.28827287434774,48509.62129891501,0.6128439367573398,1237.0111072465686,0.9126122312625715
traditional_ac,7,23,236.40782872899908,48509.62129891501,0.4873421445042011,1237.0111072465686,0.9126122312625715
traditional_ac,7,25,33.2663908152666,48509.62129891501,0.06857689242775154,1237.0111072465686,0.9126122312625715
traditional_ac,8,5,1176.6365807293544,45608.913088337344,2.579839117083086,1060.2995279508282,1.3681000325087638
traditional_ac,8,7,1010.7887788633415,45608.913088337344,2.216208873264753,1060.2995279508282,1.3681000325087638
traditional_ac,8,11,773.0504366343503,45608.913088337344,1.6949547452206817,1060.2995279508282,1.3681000325087638
traditional_ac,8,13,113.28791192713017,45608.913088337344,0.24838985245649062,1060.2995279508282,1.3681000325087638
traditional_ac,8,17,450.18130444571375,45608.913088337344,0.9870467721381189,1060.2995279508282,1.3681000325087638
traditional_ac,8,19,373.7979906363348,45608.913088337344,0.81957223999692,1060.2995279508282,1.3681000325087638
traditional_ac,8,23,159.15254810152797,45608.913088337344,0.34895053910465773,1060.2995279508282,1.3681000325087638
traditional_ac,8,25,104.46871975613546,45608.913088337344,0.229053298318677,1060.2995279508282,1.3681000325087638
traditional_ac,9,5,1515.6379006366712,42309.36417540155,3.5822752957319444,902.7992996280109,0.9240157868474985
traditional_ac,9,7,982.9914691393409,42309.36417540155,2.3233425703684936,902.7992996280109,0.9240157868474985
traditional_ac,9,11,877.0059449501781,42309.36417540155,2.0728412304055963,902.7992996280109,0.9240157868474985
traditional_ac,9,13,339.30857317142585,42309.36417540155,0.8019703906793715,902.7992996280109,0.9240157868474985
traditional_ac,9,17,142.81392278600802,42309.36417540155,0.3375468423348213,902.7992996280109,0.9240157868474985
traditional_ac,9,19,211.05318763916966,42309.36417540155,0.4988332766340056,902.7992996280109,0.9240157868474985
