load_MW,length_km,saving_vs_traditional_MW,saving_vs_local_sst_MW,saving_vs_99pct_local_sst_sensitivity_MW,dc_loss_MW,traditional_loss_MW,local_sst_loss_MW,local_sst_99pct_sensitivity_loss_MW
136.70886075949366,35.81081081081081,1.2035186842352448,-0.4940285845664145,-1.198791893274218,2.9530486009687187,4.1565672852039635,2.459020016402304,1.7542567076945006
136.70886075949366,37.0945945945946,1.2108524300969545,-0.48702578619974846,-1.191925323774308,2.9595666038481294,4.170419033945084,2.472540817648381,1.7676412800738215
136.70886075949366,38.37837837837838,1.2181861759586634,-0.4800229878331126,-1.185058754274428,2.9660846067275703,4.184270782686234,2.4860616188944578,1.7810258524531424
136.70886075949366,39.66216216216216,1.2255199218204322,-0.4730201894664168,-1.178192184774488,2.9726026096069513,4.198122531427384,2.4995824201405346,1.7944104248324633
136.70886075949366,40.945945945945944,1.2328536676821709,-0.46601739109975115,-1.1713256152745783,2.9791206124863625,4.211974280168533,2.5131032213866114,1.8077949972117842
136.70886075949366,42.229729729729726,1.24018741354391,-0.4590145927330851,-1.1644590457746682,2.9856386153657732,4.225826028909683,2.526624022632688,1.821179569591105
136.70886075949366,43.513513513513516,1.2475211594056193,-0.4520117943664195,-1.1575924762747585,2.9921566182451844,4.239677777650804,2.540144823878765,1.834564141970426
136.70886075949366,44.7972972972973,1.254854905267388,-0.44500899599972366,-1.1507259067748188,2.9986746211245654,4.2535295263919535,2.5536656251248417,1.8479487143497466
136.70886075949366,46.08108108108108,1.262188651129097,-0.4380061976330878,-1.1438593372749388,3.0051926240040063,4.267381275133103,2.5671864263709185,1.8613332867290675
136.70886075949366,47.36486486486486,1.2695223969908653,-0.431003399266392,-1.1369927677749994,3.0117106268833878,4.281233023874253,2.580707227616996,1.8747178591083884
136.70886075949366,48.648648648648646,1.2768561428525742,-0.4240006008997259,-1.1301261982750892,3.0182286297627985,4.295084772615373,2.5942280288630726,1.8881024314877093
136.70886075949366,49.932432432432435,1.284189888714284,-0.41699780253309005,-1.1232596287752092,3.0247466326422394,4.308936521356523,2.6077488301091494,1.9014870038670302
136.70886075949366,51.21621621621622,1.2915236345760528,-0.40999500416639423,-1.1163930592752693,3.0312646355216204,4.322788270097673,2.621269631355226,1.914871576246351
