time_s,poi_voltage_pu,griddyn_field
58.900000,1.00000000,travis_proxy_event_voltage
58.920000,1.00000000,travis_proxy_event_voltage
58.940000,1.00000000,travis_proxy_event_voltage
58.960000,1.00000000,travis_proxy_event_voltage
58.980000,1.00000000,travis_proxy_event_voltage
59.000000,1.00000000,travis_proxy_event_voltage
59.020000,1.00000000,travis_proxy_event_voltage
59.040000,1.00000000,travis_proxy_event_voltage
59.060000,1.00000000,travis_proxy_event_voltage
59.080000,1.00000000,travis_proxy_event_voltage
59.100000,1.00000000,travis_proxy_event_voltage
59.120000,1.00000000,travis_proxy_event_voltage
59.140000,1.00000000,travis_proxy_event_voltage
59.160000,1.00000000,travis_proxy_event_voltage
59.180000,1.00000000,travis_proxy_event_voltage
59.200000,1.00000000,travis_proxy_event_voltage
59.220000,1.00000000,travis_proxy_event_voltage
59.240000,1.00000000,travis_proxy_event_voltage
59.260000,1.00000000,travis_proxy_event_voltage
59.280000,1.00000000,travis_proxy_event_voltage
59.300000,1.00000000,travis_proxy_event_voltage
59.320000,1.00000000,travis_proxy_event_voltage
59.340000,1.00000000,travis_proxy_event_voltage
59.360000,1.00000000,travis_proxy_event_voltage
59.380000,1.00000000,travis_proxy_event_voltage
59.400000,1.00000000,travis_proxy_event_voltage
59.420000,1.00000000,travis_proxy_event_voltage
59.440000,1.00000000,travis_proxy_event_voltage
59.460000,1.00000000,travis_proxy_event_voltage
59.480000,1.00000000,travis_proxy_event_voltage
59.500000,1.00000000,travis_proxy_event_voltage
59.520000,1.00000000,travis_proxy_event_voltage
59.540000,1.00000000,travis_proxy_event_voltage
59.560000,1.00000000,travis_proxy_event_voltage
59.580000,1.00000000,travis_proxy_event_voltage
59.600000,1.00000000,travis_proxy_event_voltage
59.620000,1.00000000,travis_proxy_event_voltage
59.640000,1.00000000,travis_proxy_event_voltage
59.660000,1.00000000,travis_proxy_event_voltage
59.680000,1.00000000,travis_proxy_event_voltage
59.700000,1.00000000,travis_proxy_event_voltage
59.720000,1.00000000,travis_proxy_event_voltage
59.740000,1.00000000,travis_proxy_event_voltage
59.760000,1.00000000,travis_proxy_event_voltage
59.780000,1.00000000,travis_proxy_event_voltage
59.800000,1.00000000,travis_proxy_event_voltage
59.820000,1.00000000,travis_proxy_event_voltage
59.840000,1.00000000,travis_proxy_event_voltage
59.860000,1.00000000,travis_proxy_event_voltage
59.880000,1.00000000,travis_proxy_event_voltage
59.900000,1.00000000,travis_proxy_event_voltage
59.920000,1.00000000,travis_proxy_event_voltage
59.940000,1.00000000,travis_proxy_event_voltage
59.960000,1.00000000,travis_proxy_event_voltage
59.980000,1.00000000,travis_proxy_event_voltage
60.000000,1.00000000,travis_proxy_event_voltage
60.020000,1.00000000,travis_proxy_event_voltage
60.040000,1.00000000,travis_proxy_event_voltage
60.060000,1.00000000,travis_proxy_event_voltage
60.080000,1.00000000,travis_proxy_event_voltage
60.100000,1.00000000,travis_proxy_event_voltage
60.120000,1.00000000,travis_proxy_event_voltage
60.140000,1.00000000,travis_proxy_event_voltage
60.160000,1.00000000,travis_proxy_event_voltage
60.180000,1.00000000,travis_proxy_event_voltage
60.200000,1.00000000,travis_proxy_event_voltage
60.220000,1.00000000,travis_proxy_event_voltage
60.240000,1.00000000,travis_proxy_event_voltage
60.260000,1.00000000,travis_proxy_event_voltage
60.280000,1.00000000,travis_proxy_event_voltage
60.300000,1.00000000,travis_proxy_event_voltage
60.320000,1.00000000,travis_proxy_event_voltage
60.340000,1.00000000,travis_proxy_event_voltage
60.360000,1.00000000,travis_proxy_event_voltage
60.380000,1.00000000,travis_proxy_event_voltage
60.400000,1.00000000,travis_proxy_event_voltage
60.420000,1.00000000,travis_proxy_event_voltage
60.440000,1.00000000,travis_proxy_event_voltage
60.460000,1.00000000,travis_proxy_event_voltage
60.480000,1.00000000,travis_proxy_event_voltage
60.500000,1.00000000,travis_proxy_event_voltage
60.520000,1.00000000,travis_proxy_event_voltage
60.540000,1.00000000,travis_proxy_event_voltage
60.560000,1.00000000,travis_proxy_event_voltage
60.580000,1.00000000,travis_proxy_event_voltage
60.600000,1.00000000,travis_proxy_event_voltage
60.620000,1.00000000,travis_proxy_event_voltage
60.640000,1.00000000,travis_proxy_event_voltage
60.660000,1.00000000,travis_proxy_event_voltage
60.680000,1.00000000,travis_proxy_event_voltage
60.700000,1.00000000,travis_proxy_event_voltage
60.720000,1.00000000,travis_proxy_event_voltage
60.740000,1.00000000,travis_proxy_event_voltage
60.760000,1.00000000,travis_proxy_event_voltage
60.780000,1.00000000,travis_proxy_event_voltage
60.800000,1.00000000,travis_proxy_event_voltage
60.820000,1.00000000,travis_proxy_event_voltage
60.840000,1.00000000,travis_proxy_event_voltage
60.860000,1.00000000,travis_proxy_event_voltage
60.880000,1.00000000,travis_proxy_event_voltage
60.900000,1.00000000,travis_proxy_event_voltage
60.920000,1.00000000,travis_proxy_event_voltage
60.940000,1.00000000,travis_proxy_event_voltage
60.960000,1.00000000,travis_proxy_event_voltage
60.980000,1.00000000,travis_proxy_event_voltage
61.000000,1.00000000,travis_proxy_event_voltage
61.020000,1.00000000,travis_proxy_event_voltage
61.040000,1.00000000,travis_proxy_event_voltage
61.060000,1.00000000,travis_proxy_event_voltage
61.080000,1.00000000,travis_proxy_event_voltage
61.100000,1.00000000,travis_proxy_event_voltage
61.120000,1.00000000,travis_proxy_event_voltage
61.140000,1.00000000,travis_proxy_event_voltage
61.160000,1.00000000,travis_proxy_event_voltage
61.180000,1.00000000,travis_proxy_event_voltage
61.200000,1.00000000,travis_proxy_event_voltage
61.220000,1.00000000,travis_proxy_event_voltage
61.240000,1.00000000,travis_proxy_event_voltage
61.260000,1.00000000,travis_proxy_event_voltage
61.280000,1.00000000,travis_proxy_event_voltage
61.300000,1.00000000,travis_proxy_event_voltage
61.320000,1.00000000,travis_proxy_event_voltage
61.340000,1.00000000,travis_proxy_event_voltage
61.360000,1.00000000,travis_proxy_event_voltage
61.380000,1.00000000,travis_proxy_event_voltage
61.400000,1.00000000,travis_proxy_event_voltage
61.420000,1.00000000,travis_proxy_event_voltage
61.440000,1.00000000,travis_proxy_event_voltage
61.460000,1.00000000,travis_proxy_event_voltage
61.480000,1.00000000,travis_proxy_event_voltage
61.500000,1.00000000,travis_proxy_event_voltage
61.520000,1.00000000,travis_proxy_event_voltage
61.540000,1.00000000,travis_proxy_event_voltage
61.560000,1.00000000,travis_proxy_event_voltage
61.580000,1.00000000,travis_proxy_event_voltage
61.600000,1.00000000,travis_proxy_event_voltage
61.620000,1.00000000,travis_proxy_event_voltage
61.640000,1.00000000,travis_proxy_event_voltage
61.660000,1.00000000,travis_proxy_event_voltage
61.680000,1.00000000,travis_proxy_event_voltage
61.700000,1.00000000,travis_proxy_event_voltage
61.720000,1.00000000,travis_proxy_event_voltage
61.740000,1.00000000,travis_proxy_event_voltage
61.760000,1.00000000,travis_proxy_event_voltage
61.780000,1.00000000,travis_proxy_event_voltage
61.800000,1.00000000,travis_proxy_event_voltage
61.820000,1.00000000,travis_proxy_event_voltage
61.840000,1.00000000,travis_proxy_event_voltage
61.860000,1.00000000,travis_proxy_event_voltage
61.880000,1.00000000,travis_proxy_event_voltage
61.900000,1.00000000,travis_proxy_event_voltage
61.920000,1.00000000,travis_proxy_event_voltage
61.940000,1.00000000,travis_proxy_event_voltage
61.960000,1.00000000,travis_proxy_event_voltage
61.980000,1.00000000,travis_proxy_event_voltage
62.000000,1.00000000,travis_proxy_event_voltage
62.020000,1.00000000,travis_proxy_event_voltage
62.040000,1.00000000,travis_proxy_event_voltage
62.060000,1.00000000,travis_proxy_event_voltage
62.080000,1.00000000,travis_proxy_event_voltage
62.100000,1.00000000,travis_proxy_event_voltage
62.120000,1.00000000,travis_proxy_event_voltage
62.140000,1.00000000,travis_proxy_event_voltage
62.160000,1.00000000,travis_proxy_event_voltage
62.180000,1.00000000,travis_proxy_event_voltage
62.200000,1.00000000,travis_proxy_event_voltage
62.220000,1.00000000,travis_proxy_event_voltage
62.240000,1.00000000,travis_proxy_event_voltage
62.260000,1.00000000,travis_proxy_event_voltage
62.280000,1.00000000,travis_proxy_event_voltage
62.300000,1.00000000,travis_proxy_event_voltage
62.320000,1.00000000,travis_proxy_event_voltage
62.340000,1.00000000,travis_proxy_event_voltage
62.360000,1.00000000,travis_proxy_event_voltage
62.380000,1.00000000,travis_proxy_event_voltage
62.400000,1.00000000,travis_proxy_event_voltage
62.420000,1.00000000,travis_proxy_event_voltage
62.440000,1.00000000,travis_proxy_event_voltage
62.460000,1.00000000,travis_proxy_event_voltage
62.480000,1.00000000,travis_proxy_event_voltage
62.500000,1.00000000,travis_proxy_event_voltage
62.520000,1.00000000,travis_proxy_event_voltage
62.540000,1.00000000,travis_proxy_event_voltage
62.560000,1.00000000,travis_proxy_event_voltage
62.580000,1.00000000,travis_proxy_event_voltage
62.600000,1.00000000,travis_proxy_event_voltage
62.620000,1.00000000,travis_proxy_event_voltage
62.640000,1.00000000,travis_proxy_event_voltage
62.660000,1.00000000,travis_proxy_event_voltage
62.680000,1.00000000,travis_proxy_event_voltage
62.700000,1.00000000,travis_proxy_event_voltage
62.720000,1.00000000,travis_proxy_event_voltage
62.740000,1.00000000,travis_proxy_event_voltage
62.760000,1.00000000,travis_proxy_event_voltage
62.780000,1.00000000,travis_proxy_event_voltage
62.800000,0.40000000,travis_proxy_event_voltage
62.820000,0.40000000,travis_proxy_event_voltage
62.840000,0.40000000,travis_proxy_event_voltage
62.860000,0.40000000,travis_proxy_event_voltage
62.880000,1.00000000,travis_proxy_event_voltage
62.900000,1.00000000,travis_proxy_event_voltage
62.920000,1.00000000,travis_proxy_event_voltage
62.940000,1.00000000,travis_proxy_event_voltage
62.960000,1.00000000,travis_proxy_event_voltage
62.980000,1.00000000,travis_proxy_event_voltage
63.000000,1.00000000,travis_proxy_event_voltage
63.020000,1.00000000,travis_proxy_event_voltage
63.040000,1.00000000,travis_proxy_event_voltage
63.060000,1.00000000,travis_proxy_event_voltage
63.080000,1.00000000,travis_proxy_event_voltage
63.100000,1.00000000,travis_proxy_event_voltage
63.120000,1.00000000,travis_proxy_event_voltage
63.140000,1.00000000,travis_proxy_event_voltage
63.160000,1.00000000,travis_proxy_event_voltage
63.180000,1.00000000,travis_proxy_event_voltage
63.200000,1.00000000,travis_proxy_event_voltage
63.220000,1.00000000,travis_proxy_event_voltage
63.240000,1.00000000,travis_proxy_event_voltage
63.260000,1.00000000,travis_proxy_event_voltage
63.280000,1.00000000,travis_proxy_event_voltage
63.300000,1.00000000,travis_proxy_event_voltage
63.320000,1.00000000,travis_proxy_event_voltage
63.340000,1.00000000,travis_proxy_event_voltage
63.360000,1.00000000,travis_proxy_event_voltage
63.380000,1.00000000,travis_proxy_event_voltage
63.400000,1.00000000,travis_proxy_event_voltage
63.420000,1.00000000,travis_proxy_event_voltage
63.440000,1.00000000,travis_proxy_event_voltage
63.460000,1.00000000,travis_proxy_event_voltage
63.480000,1.00000000,travis_proxy_event_voltage
63.500000,1.00000000,travis_proxy_event_voltage
63.520000,1.00000000,travis_proxy_event_voltage
63.540000,1.00000000,travis_proxy_event_voltage
63.560000,1.00000000,travis_proxy_event_voltage
63.580000,1.00000000,travis_proxy_event_voltage
63.600000,1.00000000,travis_proxy_event_voltage
63.620000,1.00000000,travis_proxy_event_voltage
63.640000,1.00000000,travis_proxy_event_voltage
63.660000,1.00000000,travis_proxy_event_voltage
63.680000,1.00000000,travis_proxy_event_voltage
63.700000,1.00000000,travis_proxy_event_voltage
63.720000,1.00000000,travis_proxy_event_voltage
63.740000,1.00000000,travis_proxy_event_voltage
63.760000,1.00000000,travis_proxy_event_voltage
63.780000,1.00000000,travis_proxy_event_voltage
63.800000,1.00000000,travis_proxy_event_voltage
63.820000,1.00000000,travis_proxy_event_voltage
63.840000,1.00000000,travis_proxy_event_voltage
63.860000,1.00000000,travis_proxy_event_voltage
63.880000,1.00000000,travis_proxy_event_voltage
63.900000,1.00000000,travis_proxy_event_voltage
63.920000,1.00000000,travis_proxy_event_voltage
63.940000,1.00000000,travis_proxy_event_voltage
63.960000,1.00000000,travis_proxy_event_voltage
63.980000,1.00000000,travis_proxy_event_voltage
64.000000,1.00000000,travis_proxy_event_voltage
64.020000,1.00000000,travis_proxy_event_voltage
64.040000,1.00000000,travis_proxy_event_voltage
64.060000,1.00000000,travis_proxy_event_voltage
64.080000,1.00000000,travis_proxy_event_voltage
64.100000,1.00000000,travis_proxy_event_voltage
64.120000,1.00000000,travis_proxy_event_voltage
64.140000,1.00000000,travis_proxy_event_voltage
64.160000,1.00000000,travis_proxy_event_voltage
64.180000,1.00000000,travis_proxy_event_voltage
64.200000,1.00000000,travis_proxy_event_voltage
64.220000,1.00000000,travis_proxy_event_voltage
64.240000,1.00000000,travis_proxy_event_voltage
64.260000,1.00000000,travis_proxy_event_voltage
64.280000,1.00000000,travis_proxy_event_voltage
64.300000,1.00000000,travis_proxy_event_voltage
64.320000,1.00000000,travis_proxy_event_voltage
64.340000,1.00000000,travis_proxy_event_voltage
64.360000,1.00000000,travis_proxy_event_voltage
64.380000,1.00000000,travis_proxy_event_voltage
64.400000,1.00000000,travis_proxy_event_voltage
64.420000,1.00000000,travis_proxy_event_voltage
64.440000,1.00000000,travis_proxy_event_voltage
64.460000,1.00000000,travis_proxy_event_voltage
64.480000,1.00000000,travis_proxy_event_voltage
64.500000,1.00000000,travis_proxy_event_voltage
64.520000,1.00000000,travis_proxy_event_voltage
64.540000,1.00000000,travis_proxy_event_voltage
64.560000,1.00000000,travis_proxy_event_voltage
64.580000,1.00000000,travis_proxy_event_voltage
64.600000,1.00000000,travis_proxy_event_voltage
64.620000,1.00000000,travis_proxy_event_voltage
64.640000,1.00000000,travis_proxy_event_voltage
64.660000,1.00000000,travis_proxy_event_voltage
64.680000,1.00000000,travis_proxy_event_voltage
64.700000,1.00000000,travis_proxy_event_voltage
64.720000,1.00000000,travis_proxy_event_voltage
64.740000,1.00000000,travis_proxy_event_voltage
64.760000,1.00000000,travis_proxy_event_voltage
64.780000,1.00000000,travis_proxy_event_voltage
64.800000,1.00000000,travis_proxy_event_voltage
64.820000,1.00000000,travis_proxy_event_voltage
64.840000,1.00000000,travis_proxy_event_voltage
64.860000,1.00000000,travis_proxy_event_voltage
64.880000,1.00000000,travis_proxy_event_voltage
64.900000,1.00000000,travis_proxy_event_voltage
64.920000,1.00000000,travis_proxy_event_voltage
64.940000,1.00000000,travis_proxy_event_voltage
64.960000,1.00000000,travis_proxy_event_voltage
64.980000,1.00000000,travis_proxy_event_voltage
65.000000,1.00000000,travis_proxy_event_voltage
65.020000,1.00000000,travis_proxy_event_voltage
65.040000,1.00000000,travis_proxy_event_voltage
65.060000,1.00000000,travis_proxy_event_voltage
65.080000,1.00000000,travis_proxy_event_voltage
65.100000,1.00000000,travis_proxy_event_voltage
65.120000,1.00000000,travis_proxy_event_voltage
65.140000,1.00000000,travis_proxy_event_voltage
65.160000,1.00000000,travis_proxy_event_voltage
65.180000,1.00000000,travis_proxy_event_voltage
65.200000,1.00000000,travis_proxy_event_voltage
65.220000,1.00000000,travis_proxy_event_voltage
65.240000,1.00000000,travis_proxy_event_voltage
65.260000,1.00000000,travis_proxy_event_voltage
65.280000,1.00000000,travis_proxy_event_voltage
65.300000,1.00000000,travis_proxy_event_voltage
65.320000,1.00000000,travis_proxy_event_voltage
65.340000,1.00000000,travis_proxy_event_voltage
65.360000,1.00000000,travis_proxy_event_voltage
65.380000,1.00000000,travis_proxy_event_voltage
65.400000,1.00000000,travis_proxy_event_voltage
65.420000,1.00000000,travis_proxy_event_voltage
65.440000,1.00000000,travis_proxy_event_voltage
65.460000,1.00000000,travis_proxy_event_voltage
65.480000,1.00000000,travis_proxy_event_voltage
65.500000,1.00000000,travis_proxy_event_voltage
65.520000,1.00000000,travis_proxy_event_voltage
65.540000,1.00000000,travis_proxy_event_voltage
65.560000,1.00000000,travis_proxy_event_voltage
65.580000,1.00000000,travis_proxy_event_voltage
65.600000,1.00000000,travis_proxy_event_voltage
65.620000,1.00000000,travis_proxy_event_voltage
65.640000,1.00000000,travis_proxy_event_voltage
65.660000,1.00000000,travis_proxy_event_voltage
65.680000,1.00000000,travis_proxy_event_voltage
65.700000,1.00000000,travis_proxy_event_voltage
65.720000,1.00000000,travis_proxy_event_voltage
65.740000,1.00000000,travis_proxy_event_voltage
65.760000,1.00000000,travis_proxy_event_voltage
65.780000,1.00000000,travis_proxy_event_voltage
65.800000,1.00000000,travis_proxy_event_voltage
65.820000,1.00000000,travis_proxy_event_voltage
65.840000,1.00000000,travis_proxy_event_voltage
65.860000,1.00000000,travis_proxy_event_voltage
65.880000,1.00000000,travis_proxy_event_voltage
65.900000,1.00000000,travis_proxy_event_voltage
65.920000,1.00000000,travis_proxy_event_voltage
65.940000,1.00000000,travis_proxy_event_voltage
65.960000,1.00000000,travis_proxy_event_voltage
65.980000,1.00000000,travis_proxy_event_voltage
66.000000,1.00000000,travis_proxy_event_voltage
66.020000,1.00000000,travis_proxy_event_voltage
66.040000,1.00000000,travis_proxy_event_voltage
66.060000,1.00000000,travis_proxy_event_voltage
66.080000,1.00000000,travis_proxy_event_voltage
66.100000,1.00000000,travis_proxy_event_voltage
66.120000,1.00000000,travis_proxy_event_voltage
66.140000,1.00000000,travis_proxy_event_voltage
66.160000,1.00000000,travis_proxy_event_voltage
66.180000,1.00000000,travis_proxy_event_voltage
66.200000,1.00000000,travis_proxy_event_voltage
66.220000,1.00000000,travis_proxy_event_voltage
66.240000,1.00000000,travis_proxy_event_voltage
66.260000,1.00000000,travis_proxy_event_voltage
66.280000,1.00000000,travis_proxy_event_voltage
66.300000,1.00000000,travis_proxy_event_voltage
66.320000,1.00000000,travis_proxy_event_voltage
66.340000,1.00000000,travis_proxy_event_voltage
66.360000,1.00000000,travis_proxy_event_voltage
66.380000,1.00000000,travis_proxy_event_voltage
66.400000,1.00000000,travis_proxy_event_voltage
66.420000,1.00000000,travis_proxy_event_voltage
66.440000,1.00000000,travis_proxy_event_voltage
66.460000,1.00000000,travis_proxy_event_voltage
66.480000,1.00000000,travis_proxy_event_voltage
66.500000,1.00000000,travis_proxy_event_voltage
66.520000,1.00000000,travis_proxy_event_voltage
66.540000,1.00000000,travis_proxy_event_voltage
66.560000,1.00000000,travis_proxy_event_voltage
66.580000,1.00000000,travis_proxy_event_voltage
66.600000,1.00000000,travis_proxy_event_voltage
66.620000,1.00000000,travis_proxy_event_voltage
66.640000,1.00000000,travis_proxy_event_voltage
66.660000,1.00000000,travis_proxy_event_voltage
66.680000,1.00000000,travis_proxy_event_voltage
66.700000,1.00000000,travis_proxy_event_voltage
66.720000,1.00000000,travis_proxy_event_voltage
66.740000,1.00000000,travis_proxy_event_voltage
66.760000,1.00000000,travis_proxy_event_voltage
66.780000,1.00000000,travis_proxy_event_voltage
66.800000,1.00000000,travis_proxy_event_voltage
66.820000,1.00000000,travis_proxy_event_voltage
66.840000,1.00000000,travis_proxy_event_voltage
66.860000,1.00000000,travis_proxy_event_voltage
66.880000,1.00000000,travis_proxy_event_voltage
66.900000,1.00000000,travis_proxy_event_voltage
66.920000,1.00000000,travis_proxy_event_voltage
66.940000,1.00000000,travis_proxy_event_voltage
66.960000,1.00000000,travis_proxy_event_voltage
66.980000,1.00000000,travis_proxy_event_voltage
67.000000,1.00000000,travis_proxy_event_voltage
67.020000,1.00000000,travis_proxy_event_voltage
67.040000,1.00000000,travis_proxy_event_voltage
67.060000,1.00000000,travis_proxy_event_voltage
67.080000,1.00000000,travis_proxy_event_voltage
67.100000,1.00000000,travis_proxy_event_voltage
67.120000,1.00000000,travis_proxy_event_voltage
67.140000,1.00000000,travis_proxy_event_voltage
67.160000,1.00000000,travis_proxy_event_voltage
67.180000,1.00000000,travis_proxy_event_voltage
67.200000,1.00000000,travis_proxy_event_voltage
67.220000,1.00000000,travis_proxy_event_voltage
67.240000,1.00000000,travis_proxy_event_voltage
67.260000,1.00000000,travis_proxy_event_voltage
67.280000,1.00000000,travis_proxy_event_voltage
67.300000,1.00000000,travis_proxy_event_voltage
67.320000,1.00000000,travis_proxy_event_voltage
67.340000,1.00000000,travis_proxy_event_voltage
67.360000,1.00000000,travis_proxy_event_voltage
67.380000,1.00000000,travis_proxy_event_voltage
67.400000,1.00000000,travis_proxy_event_voltage
67.420000,1.00000000,travis_proxy_event_voltage
67.440000,1.00000000,travis_proxy_event_voltage
67.460000,1.00000000,travis_proxy_event_voltage
67.480000,1.00000000,travis_proxy_event_voltage
67.500000,1.00000000,travis_proxy_event_voltage
67.520000,1.00000000,travis_proxy_event_voltage
67.540000,1.00000000,travis_proxy_event_voltage
67.560000,1.00000000,travis_proxy_event_voltage
67.580000,1.00000000,travis_proxy_event_voltage
67.600000,1.00000000,travis_proxy_event_voltage
67.620000,1.00000000,travis_proxy_event_voltage
67.640000,1.00000000,travis_proxy_event_voltage
67.660000,1.00000000,travis_proxy_event_voltage
67.680000,1.00000000,travis_proxy_event_voltage
67.700000,1.00000000,travis_proxy_event_voltage
67.720000,1.00000000,travis_proxy_event_voltage
67.740000,1.00000000,travis_proxy_event_voltage
67.760000,1.00000000,travis_proxy_event_voltage
67.780000,1.00000000,travis_proxy_event_voltage
67.800000,1.00000000,travis_proxy_event_voltage
67.820000,1.00000000,travis_proxy_event_voltage
67.840000,1.00000000,travis_proxy_event_voltage
67.860000,1.00000000,travis_proxy_event_voltage
67.880000,1.00000000,travis_proxy_event_voltage
67.900000,1.00000000,travis_proxy_event_voltage
67.920000,1.00000000,travis_proxy_event_voltage
67.940000,1.00000000,travis_proxy_event_voltage
67.960000,1.00000000,travis_proxy_event_voltage
67.980000,1.00000000,travis_proxy_event_voltage
68.000000,1.00000000,travis_proxy_event_voltage
68.020000,1.00000000,travis_proxy_event_voltage
68.040000,1.00000000,travis_proxy_event_voltage
68.060000,1.00000000,travis_proxy_event_voltage
68.080000,1.00000000,travis_proxy_event_voltage
68.100000,1.00000000,travis_proxy_event_voltage
68.120000,1.00000000,travis_proxy_event_voltage
68.140000,1.00000000,travis_proxy_event_voltage
68.160000,1.00000000,travis_proxy_event_voltage
68.180000,1.00000000,travis_proxy_event_voltage
68.200000,1.00000000,travis_proxy_event_voltage
68.220000,1.00000000,travis_proxy_event_voltage
68.240000,1.00000000,travis_proxy_event_voltage
68.260000,1.00000000,travis_proxy_event_voltage
68.280000,1.00000000,travis_proxy_event_voltage
68.300000,1.00000000,travis_proxy_event_voltage
68.320000,1.00000000,travis_proxy_event_voltage
68.340000,1.00000000,travis_proxy_event_voltage
68.360000,1.00000000,travis_proxy_event_voltage
68.380000,1.00000000,travis_proxy_event_voltage
68.400000,1.00000000,travis_proxy_event_voltage
68.420000,1.00000000,travis_proxy_event_voltage
68.440000,1.00000000,travis_proxy_event_voltage
68.460000,1.00000000,travis_proxy_event_voltage
68.480000,1.00000000,travis_proxy_event_voltage
68.500000,1.00000000,travis_proxy_event_voltage
68.520000,1.00000000,travis_proxy_event_voltage
68.540000,1.00000000,travis_proxy_event_voltage
68.560000,1.00000000,travis_proxy_event_voltage
68.580000,1.00000000,travis_proxy_event_voltage
68.600000,1.00000000,travis_proxy_event_voltage
68.620000,1.00000000,travis_proxy_event_voltage
68.640000,1.00000000,travis_proxy_event_voltage
68.660000,1.00000000,travis_proxy_event_voltage
68.680000,1.00000000,travis_proxy_event_voltage
68.700000,1.00000000,travis_proxy_event_voltage
68.720000,1.00000000,travis_proxy_event_voltage
68.740000,1.00000000,travis_proxy_event_voltage
68.760000,1.00000000,travis_proxy_event_voltage
68.780000,1.00000000,travis_proxy_event_voltage
68.800000,1.00000000,travis_proxy_event_voltage
68.820000,1.00000000,travis_proxy_event_voltage
68.840000,1.00000000,travis_proxy_event_voltage
68.860000,1.00000000,travis_proxy_event_voltage
68.880000,1.00000000,travis_proxy_event_voltage
68.900000,1.00000000,travis_proxy_event_voltage
68.920000,1.00000000,travis_proxy_event_voltage
68.940000,1.00000000,travis_proxy_event_voltage
68.960000,1.00000000,travis_proxy_event_voltage
68.980000,1.00000000,travis_proxy_event_voltage
69.000000,1.00000000,travis_proxy_event_voltage
69.020000,1.00000000,travis_proxy_event_voltage
69.040000,1.00000000,travis_proxy_event_voltage
69.060000,1.00000000,travis_proxy_event_voltage
69.080000,1.00000000,travis_proxy_event_voltage
69.100000,1.00000000,travis_proxy_event_voltage
69.120000,1.00000000,travis_proxy_event_voltage
69.140000,1.00000000,travis_proxy_event_voltage
69.160000,1.00000000,travis_proxy_event_voltage
69.180000,1.00000000,travis_proxy_event_voltage
69.200000,1.00000000,travis_proxy_event_voltage
69.220000,1.00000000,travis_proxy_event_voltage
69.240000,1.00000000,travis_proxy_event_voltage
69.260000,1.00000000,travis_proxy_event_voltage
69.280000,1.00000000,travis_proxy_event_voltage
69.300000,1.00000000,travis_proxy_event_voltage
69.320000,1.00000000,travis_proxy_event_voltage
69.340000,1.00000000,travis_proxy_event_voltage
69.360000,1.00000000,travis_proxy_event_voltage
69.380000,1.00000000,travis_proxy_event_voltage
69.400000,1.00000000,travis_proxy_event_voltage
69.420000,1.00000000,travis_proxy_event_voltage
69.440000,1.00000000,travis_proxy_event_voltage
69.460000,1.00000000,travis_proxy_event_voltage
69.480000,1.00000000,travis_proxy_event_voltage
69.500000,1.00000000,travis_proxy_event_voltage
69.520000,1.00000000,travis_proxy_event_voltage
69.540000,1.00000000,travis_proxy_event_voltage
69.560000,1.00000000,travis_proxy_event_voltage
69.580000,1.00000000,travis_proxy_event_voltage
69.600000,1.00000000,travis_proxy_event_voltage
69.620000,1.00000000,travis_proxy_event_voltage
69.640000,1.00000000,travis_proxy_event_voltage
69.660000,1.00000000,travis_proxy_event_voltage
69.680000,1.00000000,travis_proxy_event_voltage
69.700000,1.00000000,travis_proxy_event_voltage
69.720000,1.00000000,travis_proxy_event_voltage
69.740000,1.00000000,travis_proxy_event_voltage
69.760000,1.00000000,travis_proxy_event_voltage
69.780000,1.00000000,travis_proxy_event_voltage
69.800000,1.00000000,travis_proxy_event_voltage
69.820000,1.00000000,travis_proxy_event_voltage
69.840000,1.00000000,travis_proxy_event_voltage
69.860000,1.00000000,travis_proxy_event_voltage
69.880000,1.00000000,travis_proxy_event_voltage
69.900000,1.00000000,travis_proxy_event_voltage
69.920000,1.00000000,travis_proxy_event_voltage
69.940000,1.00000000,travis_proxy_event_voltage
69.960000,1.00000000,travis_proxy_event_voltage
69.980000,1.00000000,travis_proxy_event_voltage
70.000000,1.00000000,travis_proxy_event_voltage
70.020000,1.00000000,travis_proxy_event_voltage
70.040000,1.00000000,travis_proxy_event_voltage
70.060000,1.00000000,travis_proxy_event_voltage
70.080000,1.00000000,travis_proxy_event_voltage
70.100000,1.00000000,travis_proxy_event_voltage
70.120000,1.00000000,travis_proxy_event_voltage
70.140000,1.00000000,travis_proxy_event_voltage
70.160000,1.00000000,travis_proxy_event_voltage
70.180000,1.00000000,travis_proxy_event_voltage
70.200000,1.00000000,travis_proxy_event_voltage
70.220000,1.00000000,travis_proxy_event_voltage
70.240000,1.00000000,travis_proxy_event_voltage
70.260000,1.00000000,travis_proxy_event_voltage
70.280000,1.00000000,travis_proxy_event_voltage
70.300000,1.00000000,travis_proxy_event_voltage
70.320000,1.00000000,travis_proxy_event_voltage
70.340000,1.00000000,travis_proxy_event_voltage
70.360000,1.00000000,travis_proxy_event_voltage
70.380000,1.00000000,travis_proxy_event_voltage
70.400000,1.00000000,travis_proxy_event_voltage
70.420000,1.00000000,travis_proxy_event_voltage
70.440000,1.00000000,travis_proxy_event_voltage
70.460000,1.00000000,travis_proxy_event_voltage
70.480000,1.00000000,travis_proxy_event_voltage
70.500000,1.00000000,travis_proxy_event_voltage
70.520000,1.00000000,travis_proxy_event_voltage
